address,name_legit,size_legit,nodes_legit,edges_legit,inst_count_legit,mnemonic_sha1_legit,disasm_sha1_legit,mnemonic_preview_legit,name_patched,size_patched,nodes_patched,edges_patched,inst_count_patched,mnemonic_sha1_patched,disasm_sha1_patched,mnemonic_preview_patched,_merge,classification
4780816,,,,,,,,,sub_48F310,18.0,4.0,6.0,36.0,414ab190101662b549f0f9f1c45907317d3038b7,4d2b73425234997bf2c206b998fe55df5207e072,goto jcnd goto goto jz cli xchg das rol insb retf mov mov call mov mov ldx mov ext cfshl mov mov und ext nop pop ldx add icall mov add mov mov mov lea jmp,right_only,added_in_patched
4780824,,,,,,,,,sub_48F318,27.0,2.0,2.0,20.0,ea3161545a612ec6ffc7cdd8580e43942c7b8fd8,44f2ad5e61eebf4b3e209ca4b8baa19ca70b08ec,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov jmp,right_only,added_in_patched
4780864,,,,,,,,,sub_48F340,8.0,2.0,2.0,8.0,605ee11650956549e49a007aebef81530c83e9db,aad98940370f0ab5b0339bbf470c59b78190a21a,goto mov sub mov mov mov lea jmp,right_only,added_in_patched
4780872,,,,,,,,,sub_48F348,18.0,4.0,6.0,36.0,1f9e1ac2a32a9d9d7c205eed2f44b021182aeb35,552e391b4571e87894e5432644656b246a3ccaa9,goto jcnd goto goto jz cli xchg das rol insb retf mov mov call mov mov ldx mov ext cfshl mov mov und ext nop pop ldx add icall mov sub mov mov mov lea jmp,right_only,added_in_patched
4780880,,,,,,,,,SEH_6B87E0,37.0,2.0,2.0,23.0,b64b9f63e1bbdc8e3b67d8e1335c1903461571cb,9afb13a77377d26d0d5a9a40b6a88e111b101bdc,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov xor call mov jmp,right_only,added_in_patched
4780928,,,,,,,,,sub_48F380,115.0,11.0,22.0,279.0,886f69be393375a254cc22390eb4dabc4760005b,be69fafc8d0f9f27d14e208322c93ab8515d346b,goto jcnd goto jcnd goto jcnd jcnd goto goto jz cli xchg das rol insb retf add jz cli xchg das shl cmp retn add jz cli mov add scasb fcmovb lds cli ror inc sbb fld scasd into mov arpl into fcmovnb lds jbe xchg das fstp9 push sahf into mov das fistp setalc out mov pop fmulp mov mov call mov mov ldx mov ext cfshl mov mov und ext nop pop ldx add icall mov mov ldx,right_only,added_in_patched
4780936,,,,,,,,,sub_48F388,27.0,2.0,2.0,20.0,ea3161545a612ec6ffc7cdd8580e43942c7b8fd8,c6d431884d10bb92abfc50ffcc1e493bbdeb187e,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov jmp,right_only,added_in_patched
4780976,,,,,,,,,sub_48F3B0,27.0,2.0,2.0,20.0,ea3161545a612ec6ffc7cdd8580e43942c7b8fd8,ec0c9dfd11a211a4c844cb972b5d23c445cb70e5,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov jmp,right_only,added_in_patched
4781008,,,,,,,,,sub_48F3D0,240.0,37.0,82.0,103.0,f3a7c2b5778a8dd1e604970a8aa95425cd1ca9fc,dffcc924adda1044c8d242bf9580579a0963b3a0,jz cli xchg das rol retf out retn adc hnt jle into aad xor push jnp dec mov cmp enter cmp rcr cmc test jno push cli scasb add jz cli cmp popf xor into scasb xchg into dec loope std xchg cmp outsd sar sbb into inc mov push inc pop jbe cmp jno xchg mov les pop push jbe ffree jo rol call int dec out inc jecxz adc sar insb retf pop adc js cmp mov scasb add,right_only,added_in_patched
4781058,,,,,,,,,sub_48F402,27.0,2.0,2.0,20.0,ea3161545a612ec6ffc7cdd8580e43942c7b8fd8,740337341179107fb42a0bb07ab193b3e1bc04d8,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov jmp,right_only,added_in_patched
4781088,,,,,,,,,sub_48F420,8.0,2.0,2.0,8.0,f4bcc68d87858bb3739cabd0327a0e5560acc522,9b1b1552a8bf34347f1956d1772e4df8739a3321,mov sub mov mov mov call lea jmp,right_only,added_in_patched
