address,name_legit,size_legit,nodes_legit,edges_legit,inst_count_legit,mnemonic_sha1_legit,disasm_sha1_legit,mnemonic_preview_legit,name_patched,size_patched,nodes_patched,edges_patched,inst_count_patched,mnemonic_sha1_patched,disasm_sha1_patched,mnemonic_preview_patched,_merge,classification
4570576,sub_45BDD0,4.0,1.0,0.0,11.0,2117b51aa064fb9bba774e16e88b2e73e8b0d691,fc498595b3bf5820ae2a370e2b31c54862ecec9a,mov retn mov mov add ldx mov nop pop mov icall,sub_45BDD0,4.0,1.0,0.0,11.0,2117b51aa064fb9bba774e16e88b2e73e8b0d691,fc498595b3bf5820ae2a370e2b31c54862ecec9a,mov retn mov mov add ldx mov nop pop mov icall,both,same
4570580,sub_45BDD4,10.0,1.0,0.0,20.0,de3adea2a1aa33ebee9486a29054df25f51f4b96,1a2c10399aeed39b47eb4dc86f9b6ee5fe817712,push call retn mov mov add ldx nop push mov nop nop mov mov ldx icall nop pop mov icall,sub_45BDD4,10.0,1.0,0.0,20.0,de3adea2a1aa33ebee9486a29054df25f51f4b96,1a2c10399aeed39b47eb4dc86f9b6ee5fe817712,push call retn mov mov add ldx nop push mov nop nop mov mov ldx icall nop pop mov icall,both,same
4570590,sub_45BDDE,24.0,1.0,0.0,45.0,ab869b2b13784d0672cc267a1c64cfd7f1a67500,e18c1193908a1419cddd8376ce3285941882d507,push mov mov push push mov call pop pop pop retn mov mov mov add ldx mov nop push mov mov add ldx nop push mov mov mov add stx mov nop nop mov mov call nop pop nop pop nop pop mov add icall,sub_45BDDE,24.0,1.0,0.0,45.0,ab869b2b13784d0672cc267a1c64cfd7f1a67500,e18c1193908a1419cddd8376ce3285941882d507,push mov mov push push mov call pop pop pop retn mov mov mov add ldx mov nop push mov mov add ldx nop push mov mov mov add stx mov nop nop mov mov call nop pop nop pop nop pop mov add icall,both,same
4570614,public: void Concurrency::details::ThreadProxy::SpinUntilBlocked(void),43.0,4.0,10.0,83.0,b6a70e9cc80c392e8fc2654f23d70415f8eaa6e2,e4f07ff1e9396b2f0f066d9556e43412c674ff20,jcnd jcnd push mov sub push mov cmp jnz and mov lea call cmp jz pop leave retn mov mov mov mov und und mov mov mov add ldx mov setb seto sub setz setp sets mov mov lnot mov mov sub ldx mov and mov mov setz setp sets stx mov mov mov mov sub stx mov sub mov mov nop nop mov mov call mov mov add ldx mov setb seto sub setz setp sets mov mov nop,public: void Concurrency::details::ThreadProxy::SpinUntilBlocked(void),43.0,4.0,10.0,83.0,b6a70e9cc80c392e8fc2654f23d70415f8eaa6e2,e4f07ff1e9396b2f0f066d9556e43412c674ff20,jcnd jcnd push mov sub push mov cmp jnz and mov lea call cmp jz pop leave retn mov mov mov mov und und mov mov mov add ldx mov setb seto sub setz setp sets mov mov lnot mov mov sub ldx mov and mov mov setz setp sets stx mov mov mov mov sub stx mov sub mov mov nop nop mov mov call mov mov add ldx mov setb seto sub setz setp sets mov mov nop,both,same
4570657,sub_45BE21,28.0,1.0,0.0,64.0,4d092c857bdf89ccff1b48fd293c620900001e4d,54671fb4d3cab000982332c57f606703fec81221,xor push lea inc xchg push push push call xor xchg pop retn mov mov mov setz setp sets mov add mov ofadd add setz setp sets mov mov ldx mov mov nop push mov nop push mov mov add ldx nop push mov nop nop mov mov ldx icall mov mov mov setz setp sets mov mov ldx mov nop pop mov icall,sub_45BE21,28.0,1.0,0.0,64.0,4d092c857bdf89ccff1b48fd293c620900001e4d,54671fb4d3cab000982332c57f606703fec81221,xor push lea inc xchg push push push call xor xchg pop retn mov mov mov setz setp sets mov add mov ofadd add setz setp sets mov mov ldx mov mov nop push mov nop push mov mov add ldx nop push mov nop nop mov mov ldx icall mov mov mov setz setp sets mov mov ldx mov nop pop mov icall,both,same
4570688,private: static unsigned long Concurrency::details::ThreadProxy::ThreadProxyMain(void near *),80.0,1.0,0.0,140.0,eef316ac1053dcc0649b6a1cfa13ef35a363950f,3a413a42567bd2b492c9532ab3efa40c158a34f8,push mov push push mov push push push call xor lea xchg mov mov mov call mov call mov push mov mov call mov call push call pop pop xor pop pop retn mov mov mov add ldx mov mov nop push mov nop push mov mov add ldx nop push mov nop nop mov mov ldx icall mov mov mov setz setp sets mov add mov mov mov ldx mov mov mov ldx mov mov mov add ldx mov,private: static unsigned long Concurrency::details::ThreadProxy::ThreadProxyMain(void near *),80.0,1.0,0.0,140.0,eef316ac1053dcc0649b6a1cfa13ef35a363950f,3a413a42567bd2b492c9532ab3efa40c158a34f8,push mov push push mov push push push call xor lea xchg mov mov mov call mov call mov push mov mov call mov call push call pop pop xor pop pop retn mov mov mov add ldx mov mov nop push mov nop push mov mov add ldx nop push mov nop nop mov mov ldx icall mov mov mov setz setp sets mov add mov mov mov ldx mov mov mov ldx mov mov mov add ldx mov,both,same
4570768,"public: Concurrency::location::location(enum Concurrency::location::_Type,unsigned int,unsigned int,void near *)",37.0,1.0,0.0,67.0,c439f03d8e1a9a437b68e40c4152f791269c577e,0734ef1db01158e13d7a014d3873140c24bb2811,push mov mov and mov mov mov mov mov mov mov mov pop retn mov mov mov add ldx mov mov and mov mov setz setp sets mov mov mov stx mov mov add ldx mov mov mov mov add stx mov mov add ldx mov mov mov mov add stx mov mov add ldx mov mov mov mov add stx mov nop pop mov add icall,"public: Concurrency::location::location(enum Concurrency::location::_Type,unsigned int,unsigned int,void near *)",37.0,1.0,0.0,67.0,c439f03d8e1a9a437b68e40c4152f791269c577e,0734ef1db01158e13d7a014d3873140c24bb2811,push mov mov and mov mov mov mov mov mov mov mov pop retn mov mov mov add ldx mov mov and mov mov setz setp sets mov mov mov stx mov mov add ldx mov mov mov mov add stx mov mov add ldx mov mov mov mov add stx mov mov add ldx mov mov mov mov add stx mov nop pop mov add icall,both,same
4570805,public: bool Concurrency::details::SchedulingNode::ContainsResourceId(unsigned int),42.0,1.0,0.0,71.0,146b2fd7ba91a9cc75c06814e4f6f83e6609fd74,252a737e22a9ad5822122e34ccfd400dca0d15d4,push mov push lea push lea push call pop pop push lea mov push call test pop setnz pop retn mov mov add mov mov mov ldx nop push mov add mov nop push mov nop nop mov mov call nop pop nop pop nop push mov add mov mov nop push mov nop nop mov mov call mov and mov mov setz setp sets lnot nop pop mov add icall,public: bool Concurrency::details::SchedulingNode::ContainsResourceId(unsigned int),42.0,1.0,0.0,71.0,146b2fd7ba91a9cc75c06814e4f6f83e6609fd74,252a737e22a9ad5822122e34ccfd400dca0d15d4,push mov push lea push lea push call pop pop push lea mov push call test pop setnz pop retn mov mov add mov mov mov ldx nop push mov add mov nop push mov nop nop mov mov call nop pop nop pop nop push mov add mov mov nop push mov nop nop mov mov call mov and mov mov setz setp sets lnot nop pop mov add icall,both,same
4570847,public: bool Concurrency::location::_FastNodeIntersects(class Concurrency::location const near &)const,75.0,11.0,28.0,155.0,8e7c01d4c148f329bedef67d2bc6b00e849a0f2c,2fe9d2d89bafeb1888278b14dd83624fffc6b4e3,jcnd jcnd jcnd jcnd goto goto goto goto push mov mov mov and sub jz sub jz sub jz sub jz xor jmp push mov call jmp mov jmp mov mov cmp setz jmp mov pop retn mov mov mov add ldx mov mov mov ldx mov mov and mov mov setz setp sets mov setb seto sub setz setp sets mov mov mov setb seto sub setz setp sets mov mov mov setb seto sub setz setp sets mov,public: bool Concurrency::location::_FastNodeIntersects(class Concurrency::location const near &)const,75.0,11.0,28.0,155.0,8e7c01d4c148f329bedef67d2bc6b00e849a0f2c,2fe9d2d89bafeb1888278b14dd83624fffc6b4e3,jcnd jcnd jcnd jcnd goto goto goto goto push mov mov mov and sub jz sub jz sub jz sub jz xor jmp push mov call jmp mov jmp mov mov cmp setz jmp mov pop retn mov mov mov add ldx mov mov mov ldx mov mov and mov mov setz setp sets mov setb seto sub setz setp sets mov mov mov setb seto sub setz setp sets mov mov mov setb seto sub setz setp sets mov,both,same
4570922,public: bool Concurrency::location::_FastVPIntersects(class Concurrency::location const near &)const,76.0,11.0,28.0,159.0,c4a2439ef3e369380857407de50162b12d1ed928,a5057edefb81a7afc2dc348e846dbb1e179d8035,jcnd jcnd jcnd jcnd goto goto goto goto push mov mov mov and sub jz sub jz sub jz sub jz xor jmp mov cmp setz jmp mov mov mov jmp mov mov mov jmp mov pop retn mov mov mov add ldx mov mov mov ldx mov mov and mov mov setz setp sets mov setb seto sub setz setp sets mov mov mov setb seto sub setz setp sets mov mov mov setb seto sub setz setp sets,public: bool Concurrency::location::_FastVPIntersects(class Concurrency::location const near &)const,76.0,11.0,28.0,159.0,c4a2439ef3e369380857407de50162b12d1ed928,a5057edefb81a7afc2dc348e846dbb1e179d8035,jcnd jcnd jcnd jcnd goto goto goto goto push mov mov mov and sub jz sub jz sub jz sub jz xor jmp mov cmp setz jmp mov mov mov jmp mov mov mov jmp mov pop retn mov mov mov add ldx mov mov mov ldx mov mov and mov mov setz setp sets mov setb seto sub setz setp sets mov mov mov setb seto sub setz setp sets mov mov mov setb seto sub setz setp sets,both,same
4570998,public: Concurrency::details::WorkItem::WorkItem(class Concurrency::details::InternalContextBase near *),38.0,1.0,0.0,53.0,bcd5eaaf6584a4c990b8302cf7faf28ddfd2ef50,abd8cec5126c7fa06df6fb21b1404db3b4f8ea7e,push mov push mov push mov lea mov call mov mov mov pop pop pop retn mov mov mov add ldx mov mov mov add mov mov mov mov mov stx mov nop nop mov mov call mov mov mov add stx mov mov mov mov add stx nop pop mov add icall,public: Concurrency::details::WorkItem::WorkItem(class Concurrency::details::InternalContextBase near *),38.0,1.0,0.0,53.0,bcd5eaaf6584a4c990b8302cf7faf28ddfd2ef50,abd8cec5126c7fa06df6fb21b1404db3b4f8ea7e,push mov push mov push mov lea mov call mov mov mov pop pop pop retn mov mov mov add ldx mov mov mov add mov mov mov mov mov stx mov nop nop mov mov call mov mov mov add stx mov mov mov mov add stx nop pop mov add icall,both,same
4571036,public: class Concurrency::details::ScheduleGroupSegmentBase near * Concurrency::details::SchedulerBase::AcquireQuickCacheSlot(unsigned int),81.0,8.0,18.0,192.0,13c78f20521255a87dbcf1b919c0bd251bdf494b,b3ae6423b68d8850f238457336a1d23056e727b4,jcnd goto goto jcnd jcnd goto push mov mov mov shl cmp jbe pop jmp xor pop retn push mov mov push mov shl push xor inc mov cmp jbe mov mov add cmpxchg cmp jnz mov jmp xor pop pop pop retn mov mov mov add ldx mov mov mov add ldx mov mov cfshl shl und setz setp sets mov add mov ldx mov setb seto sub setz setp sets mov mov or nop pop mov mov mov,public: class Concurrency::details::ScheduleGroupSegmentBase near * Concurrency::details::SchedulerBase::AcquireQuickCacheSlot(unsigned int),81.0,8.0,18.0,192.0,13c78f20521255a87dbcf1b919c0bd251bdf494b,b3ae6423b68d8850f238457336a1d23056e727b4,jcnd goto goto jcnd jcnd goto push mov mov mov shl cmp jbe pop jmp xor pop retn push mov mov push mov shl push xor inc mov cmp jbe mov mov add cmpxchg cmp jnz mov jmp xor pop pop pop retn mov mov mov add ldx mov mov mov add ldx mov mov cfshl shl und setz setp sets mov add mov ldx mov setb seto sub setz setp sets mov mov or nop pop mov mov mov,both,same
4571117,public: class Concurrency::details::InternalContextBase near * Concurrency::details::WorkItem::Bind(void),77.0,10.0,26.0,175.0,21ef56ba191a830e2cfbf96c0bb8024921c4ed9c,5a5898081f3e4666ff819eb415acc7861f07e161,jcnd jcnd goto jcnd jcnd goto jcnd push mov test jz call test jnz xor pop retn mov dec sub jz dec sub jnz push jmp push push mov call mov test jz or mov mov pop retn mov mov mov ldx mov and mov mov setz setp sets mov mov mov nop nop mov mov call mov and mov mov setz setp sets mov mov lnot mov mov mov setz setp sets nop pop mov icall mov mov ldx,public: class Concurrency::details::InternalContextBase near * Concurrency::details::WorkItem::Bind(void),77.0,10.0,26.0,175.0,21ef56ba191a830e2cfbf96c0bb8024921c4ed9c,5a5898081f3e4666ff819eb415acc7861f07e161,jcnd jcnd goto jcnd jcnd goto jcnd push mov test jz call test jnz xor pop retn mov dec sub jz dec sub jnz push jmp push push mov call mov test jz or mov mov pop retn mov mov mov ldx mov and mov mov setz setp sets mov mov mov nop nop mov mov call mov and mov mov setz setp sets mov mov lnot mov mov mov setz setp sets nop pop mov icall mov mov ldx,both,same
