address,name_legit,size_legit,nodes_legit,edges_legit,inst_count_legit,mnemonic_sha1_legit,disasm_sha1_legit,mnemonic_preview_legit,name_patched,size_patched,nodes_patched,edges_patched,inst_count_patched,mnemonic_sha1_patched,disasm_sha1_patched,mnemonic_preview_patched,_merge,classification,inst_delta,size_delta
4381872,sub_42DCB0,78.0,1.0,0.0,157.0,536ab8c2d1c8027a82de703b25526bcdd5b092c6,a17ec1ba55c74fa464d95482b235788f89a01e23,push mov push mov push push mov mov sub push call add push mov sub push call add push push mov push mov mov call mov call push call pop pop pop retn mov mov mov add ldx mov mov mov add ldx nop push mov mov mov add ldx mov mov mov add ldx setb seto sub setz setp sets nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop push mov,sub_42DCB0,78.0,1.0,0.0,157.0,536ab8c2d1c8027a82de703b25526bcdd5b092c6,92e438635ccc013f346fd13b54220cd63ab71401,push mov push mov push push mov mov sub push call add push mov sub push call add push push mov push mov mov call mov call push call pop pop pop retn mov mov mov add ldx mov mov mov add ldx nop push mov mov mov add ldx mov mov mov add ldx setb seto sub setz setp sets nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop push mov,both,patched,0.0,0.0
4382096,sub_42DD90,322.0,13.0,32.0,441.0,ed55e43b8a4097e50106583c46461313d11bbce3,6bd7d940936e1f9efa69a0db2b3f211d3e73720e,jcnd jcnd jcnd jcnd jcnd jcnd push mov push push mov push sub push push push mov xor push lea mov mov mov mov mov cmp jnz mov mov mov call mov call mov cmp jz cmp jnz mov mov lea mov mov call mov mov call push mov push lea call mov mov mov call mov mov call push lea push call mov cmp jz mov push push mov mov mov call mov call mov cmp jz mov lea,sub_42DD90,322.0,13.0,32.0,441.0,ed55e43b8a4097e50106583c46461313d11bbce3,94321bacd4b6a29585f03c6e61f5e0ecfc03b75e,jcnd jcnd jcnd jcnd jcnd jcnd push mov push push mov push sub push push push mov xor push lea mov mov mov mov mov cmp jnz mov mov mov call mov call mov cmp jz cmp jnz mov mov lea mov mov call mov mov call push mov push lea call mov mov mov call mov mov call push lea push call mov cmp jz mov push push mov mov mov call mov call mov cmp jz mov lea,both,patched,0.0,0.0
4382400,sub_42DEC0,208.0,7.0,12.0,240.0,5f1afc32ba88faed75de9296a16d1281f5f064c9,07c1f7465b895c8b5f162d3fb61c053c6caafd11,jcnd jcnd push mov push push mov push push push push mov xor push lea mov mov call mov mov mov call mov mov call mov mov mov mov call mov mov call mov mov mov mov call mov mov call cmp jz mov push push mov call add mov mov mov call cmp jnz mov mov pop pop pop pop mov pop retn jmp mov mov mov und und und mov mov nop nop mov mov call mov mov,sub_42DEC0,208.0,7.0,12.0,240.0,d66ca940f376098bd618d09c05d45d28aaabb09b,cbcc13137c53e2405868fe14bc77eefeb73f962e,jcnd jcnd push mov push push mov push push push push mov xor push lea mov mov call mov mov mov call mov mov call mov mov mov mov call mov mov call mov mov mov mov call mov mov call cmp jz mov push push mov call add mov mov mov call cmp jnz mov mov pop pop pop pop mov pop retn jmp mov mov mov und und und mov mov nop nop mov mov call mov mov,both,patched,0.0,0.0
4382576,sub_42DF70,238.0,7.0,12.0,286.0,52586d105a4a2713422d7fcaed97f1c7c43c49dc,fec340799cb1fa0d551f67c4636a5a8d6ac97bb7,jcnd jcnd push mov push push mov push push push push mov xor push lea mov mov call mov mov mov call mov mov call mov mov mov mov call mov mov call mov mov mov mov call mov mov call cmp jz mov mov call lea push call push mov call lea push call push push call add mov mov mov call cmp jnz mov mov pop pop pop pop mov pop retn jmp mov mov mov und und,sub_42DF70,238.0,7.0,12.0,286.0,a5f005bccfbd603f948af32211f97028ec72bc74,c3e86e98742b3c86d5f66e2f86596e0e87d8628b,jcnd jcnd push mov push push mov push push push push mov xor push lea mov mov call mov mov mov call mov mov call mov mov mov mov call mov mov call mov mov mov mov call mov mov call cmp jz mov mov call lea push call push mov call lea push call push push call add mov mov mov call cmp jnz mov mov pop pop pop pop mov pop retn jmp mov mov mov und und,both,patched,0.0,0.0
4382784,sub_42E040,141.0,5.0,4.0,125.0,3134fe16a9e210053fc3dbf14649e7cfb2198951,be8ffe138bbf9a4bee1def0aca6fa15f29a8f769,push mov push push mov push push push mov xor push lea mov mov call mov call mov mov call push mov call lea push call push push call add mov mov pop pop pop mov pop retn jmp mov mov mov und und und mov mov nop nop mov mov call mov mov nop nop mov mov call mov mov mov ldx mov mov nop nop mov mov call nop push mov mov mov mov sub stx mov nop,sub_42E040,141.0,5.0,4.0,125.0,3134fe16a9e210053fc3dbf14649e7cfb2198951,e6abd3439829bfb9791b99c2f97cbdb438bba3d7,push mov push push mov push push push mov xor push lea mov mov call mov call mov mov call push mov call lea push call push push call add mov mov pop pop pop mov pop retn jmp mov mov mov und und und mov mov nop nop mov mov call mov mov nop nop mov mov call mov mov mov ldx mov mov nop nop mov mov call nop push mov mov mov mov sub stx mov nop,both,patched,0.0,0.0
4382896,sub_42E0B0,167.0,5.0,8.0,186.0,13108755382fb1a4cfaa158c9ce4c20295e59eaa,da5428f07241dd852c7f501aa7bda209f757beec,jcnd push mov push push mov push push push push push mov xor push lea mov mov mov push call add cmp jz mov call mov call mov mov call push call push call add mov push push call add mov push call mov mov mov pop pop pop pop mov pop retn mov mov mov und und und mov mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets,sub_42E0B0,167.0,5.0,8.0,186.0,13108755382fb1a4cfaa158c9ce4c20295e59eaa,f7c209c2c160fee9b13ce8c9a62276b6ffc3e7e3,jcnd push mov push push mov push push push push push mov xor push lea mov mov mov push call add cmp jz mov call mov call mov mov call push call push call add mov push push call add mov push call mov mov mov pop pop pop pop mov pop retn mov mov mov und und und mov mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets,both,patched,0.0,0.0
4383040,sub_42E140,286.0,18.0,52.0,518.0,a177497e02acc5be914562e2532f270f200628c7,1ea263fc308fb2d0936c7a047e5c7e6c0131613d,jcnd goto jcnd goto jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd goto jcnd goto jcnd push mov push push mov push push mov mov dec lea cmp ja jmp xor test push cmovz mov mov mov call mov call pop pop pop mov pop retn xor test push cmovz mov mov mov call mov call pop pop pop mov pop retn mov mov push mov call mov add test jz mov mov nop mov cmp jnz test jz mov,sub_42E140,286.0,18.0,52.0,518.0,a177497e02acc5be914562e2532f270f200628c7,4581e8cf6c73c62adf8208de33d827fd7a97fe05,jcnd goto jcnd goto jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd goto jcnd goto jcnd push mov push push mov push push mov mov dec lea cmp ja jmp xor test push cmovz mov mov mov call mov call pop pop pop mov pop retn xor test push cmovz mov mov mov call mov call pop pop pop mov pop retn mov mov push mov call mov add test jz mov mov nop mov cmp jnz test jz mov,both,patched,0.0,0.0
4383728,sub_42E3F0,230.0,5.0,4.0,175.0,c9d3245147b6cb05506756f139d04f0604afd248,374c02d9940ac37c16c9e5f9866a0906b81f3df1,mov retn push mov push push mov push sub mov xor mov push push lea mov mov lea push push push lea mov push push push call add lea call mov mov mov lea mov push lea mov push call mov mov pop pop mov xor call mov pop retn mov mov mov mov und und mov mov und und und mov mov add ldx mov mov add mov nop push mov nop push mov mov add ldx nop push,sub_42E3F0,230.0,5.0,4.0,175.0,c9d3245147b6cb05506756f139d04f0604afd248,8e13f85c910b6b202b74a7b18ad1080b11a11cc0,mov retn push mov push push mov push sub mov xor mov push push lea mov mov lea push push push lea mov push push push call add lea call mov mov mov lea mov push lea mov push call mov mov pop pop mov xor call mov pop retn mov mov mov mov und und mov mov und und und mov mov add ldx mov mov add mov nop push mov nop push mov mov add ldx nop push,both,patched,0.0,0.0
4384608,sub_42E760,217.0,10.0,16.0,262.0,470dee0ee2e5abc32a0e9dda68edd963da809bc3,a8b539c7acae3b5c56a8142753c7ad01ba89a544,jcnd jcnd push mov push push mov push sub push push push mov xor push lea mov call mov lea lea mov push call mov mov mov mov mov mov mov cmp jz nop push call push push call add mov push call add add mov cmp jnz push mov push push call add mov mov mov pop pop pop pop mov pop retn jmp mov mov mov mov und und mov mov und und und mov nop nop mov,sub_42E760,217.0,10.0,16.0,262.0,47dd6509ab2f1b110ac7caa79ee57fb03c69f569,3966264e160f7041ff4cf8bd08ffd690f72cb58a,jcnd jcnd push mov push push mov push sub push push push mov xor push lea mov call mov lea lea mov push call mov mov mov mov mov mov mov cmp jz nop push call push push call add mov push call add add mov cmp jnz push mov push push call add mov mov mov pop pop pop pop mov pop retn jmp mov mov mov mov und und mov mov und und und mov nop nop mov,both,patched,0.0,0.0
4384800,sub_42E820,92.0,3.0,2.0,77.0,c43dc071d2223c2691624bdaee35a5cec13e26bf,4fcc577118eadd9d806802e3dd4096fbd8b6fd51,push mov push push mov push mov xor push lea mov push push push call add mov mov pop mov pop retn mov mov mov und und und mov mov add ldx nop push mov mov add ldx nop push mov mov ldx nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov sub ldx mov nop pop nop pop mov icall mov lea mov xor call mov jmp,sub_42E820,92.0,3.0,2.0,77.0,c43dc071d2223c2691624bdaee35a5cec13e26bf,706ff08417ac22bde77f538c3efac96106691c2d,push mov push push mov push mov xor push lea mov push push push call add mov mov pop mov pop retn mov mov mov und und und mov mov add ldx nop push mov mov add ldx nop push mov mov ldx nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov sub ldx mov nop pop nop pop mov icall mov lea mov xor call mov jmp,both,patched,0.0,0.0
4385152,sub_42E980,27.0,1.0,0.0,36.0,7cdc622e276dfdc296644fcd288dc3f687f25e6a,19628a6922151fd2775c40f3bba49b4131fda7d3,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,sub_42E980,27.0,1.0,0.0,36.0,878ab058ad7d96989cb784f73d0c20e83ab8ff7d,bc54ab7de2f94f0bfe1b8f64e39d8275ba6920cc,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add ijmp,both,patched,0.0,0.0
4385216,sub_42E9C0,27.0,1.0,0.0,36.0,7cdc622e276dfdc296644fcd288dc3f687f25e6a,e358efc0d294787100148e3e4652ddc0e4bc359e,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,sub_42E9C0,27.0,1.0,0.0,36.0,878ab058ad7d96989cb784f73d0c20e83ab8ff7d,c4956185ca4ba501455481eb6ed0c94d9be8dcd8,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add ijmp,both,patched,0.0,0.0
4385264,sub_42E9F0,27.0,1.0,0.0,36.0,7cdc622e276dfdc296644fcd288dc3f687f25e6a,a1cc81ab96332ef3c3f6c2f5d6dec075f2b25b91,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,sub_42E9F0,27.0,1.0,0.0,36.0,878ab058ad7d96989cb784f73d0c20e83ab8ff7d,fb103d50b4cdc8bb519dc9a1c88c5aa64f317fc2,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add ijmp,both,patched,0.0,0.0
4385291,sub_42EA0B,31.0,1.0,0.0,43.0,70fb527f9e95a50fe701e9e27e7ecca81e84961f,53de4f633ff73f818b34ffa650244209c7e7919c,push mov push push push mov mov call mov mov pop leave retn mov mov mov add ldx nop push mov mov mov mov sub stx mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,sub_42EA0B,31.0,1.0,0.0,43.0,70fb527f9e95a50fe701e9e27e7ecca81e84961f,312f250fdfe29e10d5f1ba61800ae67bdf38b752,push mov push push push mov mov call mov mov pop leave retn mov mov mov add ldx nop push mov mov mov mov sub stx mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,both,patched,0.0,0.0
4385328,sub_42EA30,27.0,1.0,0.0,36.0,7cdc622e276dfdc296644fcd288dc3f687f25e6a,05603173b9045a0fcba2784adba8a829fbbf1272,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,sub_42EA30,27.0,1.0,0.0,36.0,878ab058ad7d96989cb784f73d0c20e83ab8ff7d,b431ded2bf48d3c990e433c34aef7eb7f9b0c48d,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add ijmp,both,patched,0.0,0.0
4385355,sub_42EA4B,31.0,1.0,0.0,43.0,70fb527f9e95a50fe701e9e27e7ecca81e84961f,7ed8e82ebda70f5d6a52d81d1d7092c783657b1b,push mov push push push mov mov call mov mov pop leave retn mov mov mov add ldx nop push mov mov mov mov sub stx mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,sub_42EA4B,31.0,1.0,0.0,43.0,70fb527f9e95a50fe701e9e27e7ecca81e84961f,698d931fe07d282c0657e1302c4dd3ac9aa0ecc8,push mov push push push mov mov call mov mov pop leave retn mov mov mov add ldx nop push mov mov mov mov sub stx mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,both,patched,0.0,0.0
4385392,sub_42EA70,27.0,1.0,0.0,36.0,7cdc622e276dfdc296644fcd288dc3f687f25e6a,20ae5057c77da015277d870ddffef2d8b799b7cd,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,sub_42EA70,27.0,1.0,0.0,36.0,878ab058ad7d96989cb784f73d0c20e83ab8ff7d,2995926002a47a7f66d6ec3dae2ace4db4509ac2,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add ijmp,both,patched,0.0,0.0
4385424,sub_42EA90,27.0,1.0,0.0,36.0,7cdc622e276dfdc296644fcd288dc3f687f25e6a,ca7bc6801ac121a79f4da813970a1e6f8d8d5baa,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,sub_42EA90,27.0,1.0,0.0,36.0,878ab058ad7d96989cb784f73d0c20e83ab8ff7d,1ebdff6ffbcec3cf63df9f6a55af4db9c558c93e,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add ijmp,both,patched,0.0,0.0
4385451,sub_42EAAB,31.0,1.0,0.0,43.0,70fb527f9e95a50fe701e9e27e7ecca81e84961f,25dcc0985af8a9ea2dc399e4f26e6fea44ab7934,push mov push push push mov mov call mov mov pop leave retn mov mov mov add ldx nop push mov mov mov mov sub stx mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,sub_42EAAB,31.0,1.0,0.0,43.0,70fb527f9e95a50fe701e9e27e7ecca81e84961f,f1de6ea5bccf1e01c65320fc9a51f072e9b4fd47,push mov push push push mov mov call mov mov pop leave retn mov mov mov add ldx nop push mov mov mov mov sub stx mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,both,patched,0.0,0.0
4385623,sub_42EB57,31.0,1.0,0.0,45.0,57f32b4ad548742be95afe1a69c4061dfc0a25e2,51ec3df1bead7c8925134435048ef3491788ff3e,push mov sub lea push call push lea push call mov mov mov mov und und mov sub mov mov mov add ldx nop push mov nop nop mov mov call mov nop push mov sub mov nop push mov nop nop mov mov call,sub_42EB57,31.0,1.0,0.0,45.0,57f32b4ad548742be95afe1a69c4061dfc0a25e2,1fa0d36497b01fa6d121c772916d4048ce535819,push mov sub lea push call push lea push call mov mov mov mov und und mov sub mov mov mov add ldx nop push mov nop nop mov mov call mov nop push mov sub mov nop push mov nop nop mov mov call,both,patched,0.0,0.0
4385655,sub_42EB77,31.0,1.0,0.0,45.0,57f32b4ad548742be95afe1a69c4061dfc0a25e2,5bbe3ba546a4fbb2f86896a7bf154d8656237d2c,push mov sub lea push call push lea push call mov mov mov mov und und mov sub mov mov mov add ldx nop push mov nop nop mov mov call mov nop push mov sub mov nop push mov nop nop mov mov call,sub_42EB77,31.0,1.0,0.0,45.0,57f32b4ad548742be95afe1a69c4061dfc0a25e2,5d6bab2499ca2b1a9d5510eadadae628afd2bba0,push mov sub lea push call push lea push call mov mov mov mov und und mov sub mov mov mov add ldx nop push mov nop nop mov mov call mov nop push mov sub mov nop push mov nop nop mov mov call,both,patched,0.0,0.0
4385866,sub_42EC4A,12.0,1.0,0.0,19.0,54eacdf9c5a21e4eee45807f948bbb135d4e7958,f460aa554ef6a91d0dca65c213816d6380aa791d,push call pop retn mov nop push mov nop nop mov mov call nop pop nop pop mov icall,sub_42EC4A,12.0,1.0,0.0,19.0,54eacdf9c5a21e4eee45807f948bbb135d4e7958,774d806f8f7021b3135f42d22de04865ce238e3d,push call pop retn mov nop push mov nop nop mov mov call nop pop nop pop mov icall,both,patched,0.0,0.0
4388768,protected: virtual void near * std::numpunct<unsigned short>::`vector deleting destructor'(unsigned int),46.0,3.0,6.0,71.0,40d576074f57ea6e08c5acbadd5a0c4dc213c98b,d8fb53cd17f5ce6c501a1971228e77a5f9395250,jcnd push mov push mov mov call test mov jz push push call pop pop mov pop pop retn mov mov mov mov mov mov stx mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets mov mov mov mov stx mov mov mov nop push nop push mov nop nop mov mov call nop pop nop pop mov nop pop mov add icall,protected: virtual void near * std::numpunct<unsigned short>::`vector deleting destructor'(unsigned int),46.0,3.0,6.0,71.0,40d576074f57ea6e08c5acbadd5a0c4dc213c98b,39ee8ebdc39eed9d587c1c556bad9c88fefef222,jcnd push mov push mov mov call test mov jz push push call pop pop mov pop pop retn mov mov mov mov mov mov stx mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets mov mov mov mov stx mov mov mov nop push nop push mov nop nop mov mov call nop pop nop pop mov nop pop mov add icall,both,patched,0.0,0.0
4388816,??_E?$numpunct@G@std@@MAEPAXI@Z_0,46.0,3.0,6.0,71.0,40d576074f57ea6e08c5acbadd5a0c4dc213c98b,6a403f6a344fe44847145487e2fb616150913347,jcnd push mov push mov mov call test mov jz push push call pop pop mov pop pop retn mov mov mov mov mov mov stx mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets mov mov mov mov stx mov mov mov nop push nop push mov nop nop mov mov call nop pop nop pop mov nop pop mov add icall,??_E?$numpunct@G@std@@MAEPAXI@Z_0,46.0,3.0,6.0,71.0,40d576074f57ea6e08c5acbadd5a0c4dc213c98b,2bcd50ad4ae045ae946d04cf1bad0e85c4741d14,jcnd push mov push mov mov call test mov jz push push call pop pop mov pop pop retn mov mov mov mov mov mov stx mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets mov mov mov mov stx mov mov mov nop push nop push mov nop nop mov mov call nop pop nop pop mov nop pop mov add icall,both,patched,0.0,0.0
4389988,"public: static unsigned int std::num_get<char,class std::istreambuf_iterator<char,struct std::char_traits<char>>>::_Getcat(class std::locale::facet const near * near *,class std::locale const near *)",144.0,11.0,24.0,218.0,19235ccf58c9209a452d5024f828fcf525d7b7a2,282f9fc511c4402b1d7d35fd16ffe38c2db9626e,jcnd jcnd jcnd goto jcnd push mov call mov xor mov test jz cmp jnz push call mov pop mov and test jz mov call push lea call inc mov and jmp xor mov test jz lea call push pop call retn und und und und und mov mov add ldx mov mov mov mov setz setp sets mov mov mov sub stx mov and mov mov setz setp sets mov mov mov mov ldx setb seto sub setz setp,"public: static unsigned int std::num_get<char,class std::istreambuf_iterator<char,struct std::char_traits<char>>>::_Getcat(class std::locale::facet const near * near *,class std::locale const near *)",144.0,11.0,24.0,218.0,3c8f44b33c1665482e51d2d7a45ec2f360b3fe4d,d94a0e77396bce453705cac9057e0444ecb1de8f,jcnd jcnd jcnd goto jcnd push mov call mov xor mov test jz cmp jnz push call mov pop mov and test jz mov call push lea call inc mov and jmp xor mov test jz lea call push pop call retn und und und und und mov mov add ldx mov mov mov mov setz setp sets mov mov mov sub stx mov and mov mov setz setp sets mov mov mov mov ldx setb seto sub setz setp,both,patched,0.0,0.0
4390092,?_Getcat@?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@SAIPAPBVfacet@locale@2@PBV42@@Z_0,144.0,11.0,24.0,218.0,19235ccf58c9209a452d5024f828fcf525d7b7a2,35ef310776b58ab4311a8ab1e0dbb7dc16cc29f2,jcnd jcnd jcnd goto jcnd push mov call mov xor mov test jz cmp jnz push call mov pop mov and test jz mov call push lea call inc mov and jmp xor mov test jz lea call push pop call retn und und und und und mov mov add ldx mov mov mov mov setz setp sets mov mov mov sub stx mov and mov mov setz setp sets mov mov mov mov ldx setb seto sub setz setp,?_Getcat@?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@SAIPAPBVfacet@locale@2@PBV42@@Z_0,144.0,11.0,24.0,218.0,3c8f44b33c1665482e51d2d7a45ec2f360b3fe4d,47c94a94df40d9b7db7e08ce2e260a192e68e714,jcnd jcnd jcnd goto jcnd push mov call mov xor mov test jz cmp jnz push call mov pop mov and test jz mov call push lea call inc mov and jmp xor mov test jz lea call push pop call retn und und und und und mov mov add ldx mov mov mov mov setz setp sets mov mov mov sub stx mov and mov mov setz setp sets mov mov mov mov ldx setb seto sub setz setp,both,patched,0.0,0.0
4403088,sub_432F90,27.0,1.0,0.0,36.0,7cdc622e276dfdc296644fcd288dc3f687f25e6a,67581112695bd2a75e3531b31e08c743d150a345,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,sub_432F90,27.0,1.0,0.0,36.0,878ab058ad7d96989cb784f73d0c20e83ab8ff7d,213bcbe2caf0ffa382ccb0a8f412e17b2fb9bd72,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add ijmp,both,patched,0.0,0.0
4403462,??$_Immortalize@V_Generic_error_category@std@@@std@@YAAAV_Generic_error_category@0@XZ_2,38.0,3.0,4.0,59.0,2086a19293938fde9b605d439f4ced44067198b8,223f5748b174906e1d34693314c58bddc8863085,jcnd goto push mov push push push call add test jz mov pop retn call mov mov nop push mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov and mov mov setz setp sets mov mov mov nop pop mov icall mov nop nop mov mov call,??$_Immortalize@V_Generic_error_category@std@@@std@@YAAAV_Generic_error_category@0@XZ_2,38.0,3.0,4.0,59.0,2086a19293938fde9b605d439f4ced44067198b8,de63e27ef2f3070509d416cb86ce0372cea0e9fa,jcnd goto push mov push push push call add test jz mov pop retn call mov mov nop push mov nop push mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov and mov mov setz setp sets mov mov mov nop pop mov icall mov nop nop mov mov call,both,patched,0.0,0.0
4406254,sub_433BEE,137.0,11.0,26.0,229.0,1220438e23771f009cc415677b4076ac3738c5e0,60880e5c9d4d12f2ba477eb6a734c0e22c26b334,jcnd jcnd jcnd goto jcnd goto jcnd goto goto push mov push push lea mov push call add mov pop retn push mov lea mov push call pop mov pop retn push mov mov test js mov cmp jle cmp jz mov mov add pop jmp mov xor jz mov pop jmp mov xor jz mov pop jmp nop push mov mov nop push mov nop push mov add mov mov mov mov mov stx nop push mov nop nop,sub_433BEE,137.0,11.0,26.0,229.0,1220438e23771f009cc415677b4076ac3738c5e0,468f9db8b6ebe79c14222576880fa53a3e3bd190,jcnd jcnd jcnd goto jcnd goto jcnd goto goto push mov push push lea mov push call add mov pop retn push mov lea mov push call pop mov pop retn push mov mov test js mov cmp jle cmp jz mov mov add pop jmp mov xor jz mov pop jmp mov xor jz mov pop jmp nop push mov mov nop push mov nop push mov add mov mov mov mov mov stx nop push mov nop nop,both,patched,0.0,0.0
4406416,sub_433C90,11.0,1.0,0.0,22.0,d141beb64fc90dbf911ffe868b2fc8ad4e903d4c,54efe29d28587e1d65c97aa65e615a536ee6719e,lea push call pop retn mov add mov nop push mov nop nop mov mov call nop pop nop pop mov icall,sub_433C90,11.0,1.0,0.0,22.0,d141beb64fc90dbf911ffe868b2fc8ad4e903d4c,f6a4d7221ec9bf55648bfcc648c4af131d6d43eb,lea push call pop retn mov add mov nop push mov nop nop mov mov call nop pop nop pop mov icall,both,patched,0.0,0.0
4406992,sub_433ED0,11.0,1.0,0.0,22.0,d141beb64fc90dbf911ffe868b2fc8ad4e903d4c,25cc50e3016f5b5cb5619f35c94aa9de543311e9,lea push call pop retn mov add mov nop push mov nop nop mov mov call nop pop nop pop mov icall,sub_433ED0,11.0,1.0,0.0,22.0,d141beb64fc90dbf911ffe868b2fc8ad4e903d4c,5e634028ae8c5067a1346371da39bd605a7e68cc,lea push call pop retn mov add mov nop push mov nop nop mov mov call nop pop nop pop mov icall,both,patched,0.0,0.0
4407536,sub_4340F0,11.0,1.0,0.0,22.0,d141beb64fc90dbf911ffe868b2fc8ad4e903d4c,5e0b5d1ec812700841e1ce209972e1c891f99481,lea push call pop retn mov add mov nop push mov nop nop mov mov call nop pop nop pop mov icall,sub_4340F0,11.0,1.0,0.0,22.0,d141beb64fc90dbf911ffe868b2fc8ad4e903d4c,3b48c61d3dd64cdd2891cb3e3a154ad4a66f5a6e,lea push call pop retn mov add mov nop push mov nop nop mov mov call nop pop nop pop mov icall,both,patched,0.0,0.0
4407568,sub_434110,11.0,1.0,0.0,22.0,d141beb64fc90dbf911ffe868b2fc8ad4e903d4c,bbab690b1b68f30c08c069bdacd1bfb7e3918529,lea push call pop retn mov add mov nop push mov nop nop mov mov call nop pop nop pop mov icall,sub_434110,11.0,1.0,0.0,22.0,d141beb64fc90dbf911ffe868b2fc8ad4e903d4c,94c985c8555529bc7dfe51965d624fd0900edc4f,lea push call pop retn mov add mov nop push mov nop nop mov mov call nop pop nop pop mov icall,both,patched,0.0,0.0
4408832,public: std::_System_error::_System_error(class std::_System_error const near &),42.0,1.0,0.0,64.0,fa13550c37c99d285b4e9ae9b7d84c8d252a8192,949a5db9a8f2a029c7c27ba77546c57954e420c9,push mov push mov push push mov call mov mov mov mov mov mov pop pop pop retn mov mov mov add ldx mov nop push mov mov nop nop mov mov call mov mov mov mov stx mov mov add ldx mov mov mov mov add stx mov mov add ldx mov mov mov mov add stx mov nop pop mov add icall,public: std::_System_error::_System_error(class std::_System_error const near &),42.0,1.0,0.0,64.0,3e71b064cf1167e7c9986de1d15871d727147b8a,e793617c98bcfcbe080f6f7f49d79572ac8aa59d,push mov push mov push push mov call mov mov mov mov mov mov pop pop pop retn mov mov mov add ldx mov nop push mov mov nop nop mov mov call mov mov mov mov stx mov mov add ldx mov mov mov mov add stx mov mov add ldx mov mov mov mov add stx mov nop pop mov add ijmp,both,patched,0.0,0.0
