idx,legit_addr,legit_disasm,patched_addr,patched_disasm,same_line,legit_addr_hex,patched_addr_hex
2737,4764581,"mov    ebp.4, et1.4",,,False,0x0048B3A5,
2738,4764581,"sub    et1.4, #0x484.4, et1.4",,,False,0x0048B3A5,
2739,4764581,"mov    et1.4, ecx.4",,,False,0x0048B3A5,
2740,4764587,"mov    #0x48B3B0.4, ett.4",,,False,0x0048B3AB,
2741,4764587,nop,,,False,0x0048B3AB,
2742,4764587,nop,,,False,0x0048B3AB,
2743,4764587,"mov    cs.2, seg.2",,,False,0x0048B3AB,
2744,4764587,"mov    #0x405370.4, eoff.4",,,False,0x0048B3AB,
2745,4764587,"call   $""?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ""",,,False,0x0048B3AB,
2746,4764592,"mov    #0xB.1, t1.1",,,False,0x0048B3B0,
2747,4764592,"mov    t1.1, t0.1",,,False,0x0048B3B0,
2748,4764592,"mov    ebp.4, eoff.4",,,False,0x0048B3B0,
2749,4764592,"mov    ss.2, seg.2",,,False,0x0048B3B0,
2750,4764592,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048B3B0,
2751,4764592,"stx    t0.1, seg.2, eoff.4",,,False,0x0048B3B0,
2752,4764596,"mov    ebp.4, et1.4",,,False,0x0048B3B4,
2753,4764596,"sub    et1.4, #0x488.4, et1.4",,,False,0x0048B3B4,
2754,4764596,"mov    et1.4, ecx.4",,,False,0x0048B3B4,
2755,4764602,"mov    #0x48B3BF.4, ett.4",,,False,0x0048B3BA,
2756,4764602,nop,,,False,0x0048B3BA,
2757,4764602,nop,,,False,0x0048B3BA,
2758,4764602,"mov    cs.2, seg.2",,,False,0x0048B3BA,
2759,4764602,"mov    #0x405370.4, eoff.4",,,False,0x0048B3BA,
2760,4764602,"call   $""?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ""",,,False,0x0048B3BA,
2761,4764607,"mov    #0xA.1, t1.1",,,False,0x0048B3BF,
2762,4764607,"mov    t1.1, t0.1",,,False,0x0048B3BF,
2763,4764607,"mov    ebp.4, eoff.4",,,False,0x0048B3BF,
2764,4764607,"mov    ss.2, seg.2",,,False,0x0048B3BF,
2765,4764607,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048B3BF,
2766,4764607,"stx    t0.1, seg.2, eoff.4",,,False,0x0048B3BF,
2767,4764611,"mov    ebp.4, et1.4",,,False,0x0048B3C3,
2768,4764611,"sub    et1.4, #0x48C.4, et1.4",,,False,0x0048B3C3,
2769,4764611,"mov    et1.4, ecx.4",,,False,0x0048B3C3,
2770,4764617,"mov    #0x48B3CE.4, ett.4",,,False,0x0048B3C9,
2771,4764617,nop,,,False,0x0048B3C9,
2772,4764617,nop,,,False,0x0048B3C9,
2773,4764617,"mov    cs.2, seg.2",,,False,0x0048B3C9,
2774,4764617,"mov    #0x405370.4, eoff.4",,,False,0x0048B3C9,
2775,4764617,"call   $""?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ""",,,False,0x0048B3C9,
2776,4764622,"mov    #9.1, t1.1",,,False,0x0048B3CE,
2777,4764622,"mov    t1.1, t0.1",,,False,0x0048B3CE,
2778,4764622,"mov    ebp.4, eoff.4",,,False,0x0048B3CE,
2779,4764622,"mov    ss.2, seg.2",,,False,0x0048B3CE,
2780,4764622,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048B3CE,
2781,4764622,"stx    t0.1, seg.2, eoff.4",,,False,0x0048B3CE,
2782,4764626,"mov    ebp.4, et1.4",,,False,0x0048B3D2,
2783,4764626,"sub    et1.4, #0x490.4, et1.4",,,False,0x0048B3D2,
2784,4764626,"mov    et1.4, ecx.4",,,False,0x0048B3D2,
2785,4764632,"mov    #0x48B3DD.4, ett.4",,,False,0x0048B3D8,
2786,4764632,nop,,,False,0x0048B3D8,
2787,4764632,nop,,,False,0x0048B3D8,
2788,4764632,"mov    cs.2, seg.2",,,False,0x0048B3D8,
2789,4764632,"mov    #0x405370.4, eoff.4",,,False,0x0048B3D8,
2790,4764632,"call   $""?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ""",,,False,0x0048B3D8,
2791,4764637,"mov    #8.1, t1.1",,,False,0x0048B3DD,
2792,4764637,"mov    t1.1, t0.1",,,False,0x0048B3DD,
2793,4764637,"mov    ebp.4, eoff.4",,,False,0x0048B3DD,
2794,4764637,"mov    ss.2, seg.2",,,False,0x0048B3DD,
2795,4764637,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048B3DD,
2796,4764637,"stx    t0.1, seg.2, eoff.4",,,False,0x0048B3DD,
2797,4764641,"mov    ebp.4, et1.4",,,False,0x0048B3E1,
2798,4764641,"sub    et1.4, #0x474.4, et1.4",,,False,0x0048B3E1,
2799,4764641,"mov    et1.4, ecx.4",,,False,0x0048B3E1,
2800,4764647,"mov    #0x48B3EC.4, ett.4",,,False,0x0048B3E7,
2801,4764647,nop,,,False,0x0048B3E7,
2802,4764647,nop,,,False,0x0048B3E7,
2803,4764647,"mov    cs.2, seg.2",,,False,0x0048B3E7,
2804,4764647,"mov    #0x405370.4, eoff.4",,,False,0x0048B3E7,
2805,4764647,"call   $""?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ""",,,False,0x0048B3E7,
2806,4764652,"mov    #7.1, t1.1",,,False,0x0048B3EC,
2807,4764652,"mov    t1.1, t0.1",,,False,0x0048B3EC,
2808,4764652,"mov    ebp.4, eoff.4",,,False,0x0048B3EC,
2809,4764652,"mov    ss.2, seg.2",,,False,0x0048B3EC,
2810,4764652,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048B3EC,
2811,4764652,"stx    t0.1, seg.2, eoff.4",,,False,0x0048B3EC,
2812,4764656,"mov    ebp.4, et1.4",,,False,0x0048B3F0,
2813,4764656,"sub    et1.4, #0x478.4, et1.4",,,False,0x0048B3F0,
2814,4764656,"mov    et1.4, ecx.4",,,False,0x0048B3F0,
2815,4764662,"mov    #0x48B3FB.4, ett.4",,,False,0x0048B3F6,
2816,4764662,nop,,,False,0x0048B3F6,
2817,4764662,nop,,,False,0x0048B3F6,
2818,4764662,"mov    cs.2, seg.2",,,False,0x0048B3F6,
2819,4764662,"mov    #0x405370.4, eoff.4",,,False,0x0048B3F6,
2820,4764662,"call   $""?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ""",,,False,0x0048B3F6,
2821,4764667,"mov    #4.1, t1.1",,,False,0x0048B3FB,
2822,4764667,"mov    t1.1, t0.1",,,False,0x0048B3FB,
2823,4764667,"mov    ebp.4, eoff.4",,,False,0x0048B3FB,
2824,4764667,"mov    ss.2, seg.2",,,False,0x0048B3FB,
2825,4764667,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048B3FB,
2826,4764667,"stx    t0.1, seg.2, eoff.4",,,False,0x0048B3FB,
2827,4764671,"mov    ebp.4, et1.4",,,False,0x0048B3FF,
2828,4764671,"sub    et1.4, #0x460.4, et1.4",,,False,0x0048B3FF,
2829,4764671,"mov    et1.4, ecx.4",,,False,0x0048B3FF,
2830,4764677,"mov    #0x48B40A.4, ett.4",,,False,0x0048B405,
2831,4764677,nop,,,False,0x0048B405,
2832,4764677,nop,,,False,0x0048B405,
2833,4764677,"mov    cs.2, seg.2",,,False,0x0048B405,
2834,4764677,"mov    #0x405370.4, eoff.4",,,False,0x0048B405,
2835,4764677,"call   $""?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ""",,,False,0x0048B405,
2836,4764682,"mov    #0.1, t1.1",,,False,0x0048B40A,
2837,4764682,"mov    t1.1, t0.1",,,False,0x0048B40A,
2838,4764682,"mov    ebp.4, eoff.4",,,False,0x0048B40A,
2839,4764682,"mov    ss.2, seg.2",,,False,0x0048B40A,
2840,4764682,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048B40A,
2841,4764682,"stx    t0.1, seg.2, eoff.4",,,False,0x0048B40A,
2842,4764686,"mov    ebp.4, et1.4",,,False,0x0048B40E,
2843,4764686,"sub    et1.4, #0x468.4, et1.4",,,False,0x0048B40E,
2844,4764686,"mov    et1.4, ecx.4",,,False,0x0048B40E,
2845,4764692,"mov    #0x48B419.4, ett.4",,,False,0x0048B414,
2846,4764692,nop,,,False,0x0048B414,
2847,4764692,nop,,,False,0x0048B414,
2848,4764692,"mov    cs.2, seg.2",,,False,0x0048B414,
2849,4764692,"mov    #0x4028D0.4, eoff.4",,,False,0x0048B414,
2850,4764692,"call   $""?isActive@QBluetoothDeviceDiscoveryAgent@@QBE_NXZ_""",,,False,0x0048B414,
2851,4764697,"mov    #0xFFFFFFFF.4, et1.4",,,False,0x0048B419,
2852,4764697,"mov    et1.4, et0.4",,,False,0x0048B419,
2853,4764697,"mov    ebp.4, eoff.4",,,False,0x0048B419,
2854,4764697,"mov    ss.2, seg.2",,,False,0x0048B419,
2855,4764697,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048B419,
2856,4764697,"stx    et0.4, seg.2, eoff.4",,,False,0x0048B419,
2857,4764704,"mov    ebp.4, et1.4",,,False,0x0048B420,
2858,4764704,"sub    et1.4, #0x454.4, et1.4",,,False,0x0048B420,
2859,4764704,"mov    et1.4, ecx.4",,,False,0x0048B420,
2860,4764710,"mov    #0x48B42B.4, ett.4",,,False,0x0048B426,
2861,4764710,nop,,,False,0x0048B426,
2862,4764710,nop,,,False,0x0048B426,
2863,4764710,"mov    cs.2, seg.2",,,False,0x0048B426,
2864,4764710,"mov    #0x407750.4, eoff.4",,,False,0x0048B426,
2865,4764710,call   $sub_407750,,,False,0x0048B426,
2866,4764715,"mov    ebp.4, eoff.4",,,False,0x0048B42B,
2867,4764715,"mov    ss.2, seg.2",,,False,0x0048B42B,
2868,4764715,"sub    eoff.4, #0x46F.4, eoff.4",,,False,0x0048B42B,
2869,4764715,"ldx    seg.2, eoff.4, t1.1",,,False,0x0048B42B,
2870,4764715,"mov    t1.1, al.1",,,False,0x0048B42B,
2871,4764721,"mov    ebp.4, eoff.4",,,False,0x0048B431,
2872,4764721,"mov    ss.2, seg.2",,,False,0x0048B431,
2873,4764721,"sub    eoff.4, #0xC.4, eoff.4",,,False,0x0048B431,
2874,4764721,"ldx    seg.2, eoff.4, et1.4",,,False,0x0048B431,
2875,4764721,"mov    et1.4, ecx.4",,,False,0x0048B431,
2876,4764731,nop,,,False,0x0048B43B,
2877,4764731,pop    ecx.4,,,False,0x0048B43B,
2878,4764745,nop,,,False,0x0048B449,
2879,4764745,pop    eoff.4,,,False,0x0048B449,
2880,4764745,"mov    cs.2, seg.2",,,False,0x0048B449,
2881,4764745,"icall  seg.2, eoff.4",,,False,0x0048B449,
2882,567440,push    ebp,,,False,0x0008A890,
2883,567441,"mov     ebp, esp",,,False,0x0008A891,
2884,567443,push    0FFFFFFFFh,,,False,0x0008A893,
2885,567445,push    offset SEH_48A890,,,False,0x0008A895,
2886,567450,"mov     eax, large fs:0",,,False,0x0008A89A,
2887,567456,push    eax,,,False,0x0008A8A0,
2888,567457,"sub     esp, 4F0h",,,False,0x0008A8A1,
2889,567463,"mov     eax, ___security_cookie",,,False,0x0008A8A7,
2890,567468,"xor     eax, ebp",,,False,0x0008A8AC,
2891,567470,"mov     [ebp+var_10], eax",,,False,0x0008A8AE,
2892,567473,push    eax,,,False,0x0008A8B1,
2893,567474,"lea     eax, [ebp+var_C]",,,False,0x0008A8B2,
2894,567477,"mov     large fs:0, eax",,,False,0x0008A8B5,
2895,567483,"mov     [ebp+var_458], ecx",,,False,0x0008A8BB,
2896,567489,"mov     [ebp+var_45C], 0",,,False,0x0008A8C1,
2897,567499,"push    offset aCbdsubwizdlgIn_0; ""CBDSubWizDlg::InitCrashInfo""",,,False,0x0008A8CB,
2898,567504,"lea     ecx, [ebp+var_454]",,,False,0x0008A8D0,
2899,567510,call    sub_407660,,,False,0x0008A8D6,
2900,567515,"mov     [ebp+var_4], 0",,,False,0x0008A8DB,
2901,567522,"mov     ecx, [ebp+var_458]",,,False,0x0008A8E2,
2902,567528,call    sub_488EC0,,,False,0x0008A8E8,
2903,567533,"test    eax, eax",,,False,0x0008A8ED,
2904,567535,jnz     loc_48A9C0,,,False,0x0008A8EF,
2905,567541,call    sub_406200,,,False,0x0008A8F5,
2906,567546,"test    eax, eax",,,False,0x0008A8FA,
2907,567548,jz      short loc_48A96E,,,False,0x0008A8FC,
2908,567550,"mov     [ebp+var_4B0], 4",,,False,0x0008A8FE,
2909,567560,push    0,,,False,0x0008A908,
2910,567562,"lea     ecx, [ebp+var_4FC]",,,False,0x0008A90A,
2911,567568,call    sub_4061C0,,,False,0x0008A910,
2912,567573,"mov     [ebp+var_4E4], eax",,,False,0x0008A915,
2913,567579,"mov     eax, [ebp+var_4E4]",,,False,0x0008A91B,
2914,567585,"mov     [ebp+var_4B4], eax",,,False,0x0008A921,
2915,567591,"mov     byte ptr [ebp+var_4], 1",,,False,0x0008A927,
2916,567595,"mov     ecx, [ebp+var_45C]",,,False,0x0008A92B,
2917,567601,"or      ecx, 1",,,False,0x0008A931,
2918,567604,"mov     [ebp+var_45C], ecx",,,False,0x0008A934,
2919,567610,"push    offset aFailedToInitBd; ""Failed to init bdch""",,,False,0x0008A93A,
2920,567615,"push    offset aCbdsubwizdlgIn_1; ""CBDSubWizDlg::InitCrashInfo""",,,False,0x0008A93F,
2921,567620,push    400000h,,,False,0x0008A944,
2922,567625,"lea     edx, [ebp+var_4B0]",,,False,0x0008A949,
2923,567631,push    edx,,,False,0x0008A94F,
2924,567632,push    0,,,False,0x0008A950,
2925,567634,"mov     ecx, [ebp+var_4B4]",,,False,0x0008A952,
2926,567640,call    sub_406160,,,False,0x0008A958,
2927,567645,push    eax,,,False,0x0008A95D,
2928,567646,call    sub_404B70,,,False,0x0008A95E,
2929,567651,"add     esp, 18h",,,False,0x0008A963,
2930,567654,"mov     [ebp+var_4B8], eax",,,False,0x0008A966,
2931,567660,jmp     short loc_48A978,,,False,0x0008A96C,
2932,567662,"mov     [ebp+var_4B8], 80004005h",,,False,0x0008A96E,
2933,567672,"mov     [ebp+var_4], 0",,,False,0x0008A978,
2934,567679,"mov     eax, [ebp+var_45C]",,,False,0x0008A97F,
2935,567685,"and     eax, 1",,,False,0x0008A985,
2936,567688,jz      short loc_48A99C,,,False,0x0008A988,
2937,567690,"and     [ebp+var_45C], 0FFFFFFFEh",,,False,0x0008A98A,
2938,567697,"lea     ecx, [ebp+var_4FC]",,,False,0x0008A991,
2939,567703,call    ?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ_0; 9,,,False,0x0008A997,
2940,567708,"mov     [ebp+var_469], 0",,,False,0x0008A99C,
2941,567715,"mov     [ebp+var_4], 0FFFFFFFFh",,,False,0x0008A9A3,
2942,567722,"lea     ecx, [ebp+var_454]",,,False,0x0008A9AA,
2943,567728,call    sub_407750,,,False,0x0008A9B0,
2944,567733,"mov     al, [ebp+var_469]",,,False,0x0008A9B5,
2945,567739,jmp     loc_48B431,,,False,0x0008A9BB,
2946,567744,"mov     ecx, [ebp+var_458]",,,False,0x0008A9C0,
2947,567750,call    sub_485B60,,,False,0x0008A9C6,
2948,567755,"movzx   ecx, al",,,False,0x0008A9CB,
2949,567758,"test    ecx, ecx",,,False,0x0008A9CE,
2950,567760,jnz     loc_48AA7D,,,False,0x0008A9D0,
2951,567766,call    sub_406200,,,False,0x0008A9D6,
2952,567771,"test    eax, eax",,,False,0x0008A9DB,
2953,567773,jz      short loc_48AA4F,,,False,0x0008A9DD,
2954,567775,"mov     [ebp+var_4C0], 8",,,False,0x0008A9DF,
2955,567785,push    0,,,False,0x0008A9E9,
2956,567787,"lea     ecx, [ebp+var_4EC]",,,False,0x0008A9EB,
2957,567793,call    sub_4061C0,,,False,0x0008A9F1,
2958,567798,"mov     [ebp+var_4BC], eax",,,False,0x0008A9F6,
2959,567804,"mov     edx, [ebp+var_4BC]",,,False,0x0008A9FC,
2960,567810,"mov     [ebp+var_4C4], edx",,,False,0x0008AA02,
2961,567816,"mov     byte ptr [ebp+var_4], 2",,,False,0x0008AA08,
2962,567820,"mov     eax, [ebp+var_45C]",,,False,0x0008AA0C,
2963,567826,"or      eax, 2",,,False,0x0008AA12,
2964,567829,"mov     [ebp+var_45C], eax",,,False,0x0008AA15,
2965,567835,"push    offset aFailedToGetUse; ""Failed to get user email""",,,False,0x0008AA1B,
2966,567840,"push    offset aCbdsubwizdlgIn_2; ""CBDSubWizDlg::InitCrashInfo""",,,False,0x0008AA20,
2967,567845,push    400000h,,,False,0x0008AA25,
2968,567850,"lea     ecx, [ebp+var_4C0]",,,False,0x0008AA2A,
2969,567856,push    ecx,,,False,0x0008AA30,
2970,567857,push    0,,,False,0x0008AA31,
2971,567859,"mov     ecx, [ebp+var_4C4]",,,False,0x0008AA33,
2972,567865,call    sub_406160,,,False,0x0008AA39,
2973,567870,push    eax,,,False,0x0008AA3E,
2974,567871,call    sub_404B70,,,False,0x0008AA3F,
2975,567876,"add     esp, 18h",,,False,0x0008AA44,
2976,567879,"mov     [ebp+var_4C8], eax",,,False,0x0008AA47,
2977,567885,jmp     short loc_48AA59,,,False,0x0008AA4D,
2978,567887,"mov     [ebp+var_4C8], 80004005h",,,False,0x0008AA4F,
2979,567897,"mov     [ebp+var_4], 0",,,False,0x0008AA59,
2980,567904,"mov     edx, [ebp+var_45C]",,,False,0x0008AA60,
2981,567910,"and     edx, 2",,,False,0x0008AA66,
2982,567913,jz      short loc_48AA7D,,,False,0x0008AA69,
2983,567915,"and     [ebp+var_45C], 0FFFFFFFDh",,,False,0x0008AA6B,
2984,567922,"lea     ecx, [ebp+var_4EC]",,,False,0x0008AA72,
2985,567928,call    ?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ_0; 9,,,False,0x0008AA78,
2986,567933,"mov     ecx, [ebp+var_458]",,,False,0x0008AA7D,
2987,567939,call    sub_4858D0,,,False,0x0008AA83,
2988,567944,"mov     ecx, [ebp+var_458]",,,False,0x0008AA88,
2989,567950,call    sub_485550,,,False,0x0008AA8E,
2990,567955,"mov     ecx, [ebp+var_458]",,,False,0x0008AA93,
2991,567961,"add     ecx, 2CFCh",,,False,0x0008AA99,
2992,567967,call    ?IsDefault@wxTextAttr@@QBE_NXZ_0; wxTextAttr::IsDefault(void),,,False,0x0008AA9F,
2993,567972,"movzx   eax, al",,,False,0x0008AAA4,
2994,567975,"test    eax, eax",,,False,0x0008AAA7,
2995,567977,jz      loc_48AB7A,,,False,0x0008AAA9,
2996,567983,call    sub_406200,,,False,0x0008AAAF,
2997,567988,"test    eax, eax",,,False,0x0008AAB4,
2998,567990,jz      short loc_48AB28,,,False,0x0008AAB6,
2999,567992,"mov     [ebp+var_4CC], 4",,,False,0x0008AAB8,
3000,568002,push    0,,,False,0x0008AAC2,
3001,568004,"lea     ecx, [ebp+var_4F4]",,,False,0x0008AAC4,
3002,568010,call    sub_4061C0,,,False,0x0008AACA,
3003,568015,"mov     [ebp+var_4E0], eax",,,False,0x0008AACF,
3004,568021,"mov     ecx, [ebp+var_4E0]",,,False,0x0008AAD5,
3005,568027,"mov     [ebp+var_4D0], ecx",,,False,0x0008AADB,
3006,568033,"mov     byte ptr [ebp+var_4], 3",,,False,0x0008AAE1,
3007,568037,"mov     edx, [ebp+var_45C]",,,False,0x0008AAE5,
3008,568043,"or      edx, 4",,,False,0x0008AAEB,
3009,568046,"mov     [ebp+var_45C], edx",,,False,0x0008AAEE,
3010,568052,"push    offset aFailedToGetCra; ""Failed to get crashed process name""",,,False,0x0008AAF4,
3011,568057,"push    offset aCbdsubwizdlgIn_3; ""CBDSubWizDlg::InitCrashInfo""",,,False,0x0008AAF9,
3012,568062,push    400000h,,,False,0x0008AAFE,
3013,568067,"lea     eax, [ebp+var_4CC]",,,False,0x0008AB03,
3014,568073,push    eax,,,False,0x0008AB09,
3015,568074,push    0,,,False,0x0008AB0A,
3016,568076,"mov     ecx, [ebp+var_4D0]",,,False,0x0008AB0C,
3017,568082,call    sub_406160,,,False,0x0008AB12,
3018,568087,push    eax,,,False,0x0008AB17,
3019,568088,call    sub_404B70,,,False,0x0008AB18,
3020,568093,"add     esp, 18h",,,False,0x0008AB1D,
3021,568096,"mov     [ebp+var_4D4], eax",,,False,0x0008AB20,
3022,568102,jmp     short loc_48AB32,,,False,0x0008AB26,
3023,568104,"mov     [ebp+var_4D4], 80004005h",,,False,0x0008AB28,
3024,568114,"mov     [ebp+var_4], 0",,,False,0x0008AB32,
3025,568121,"mov     ecx, [ebp+var_45C]",,,False,0x0008AB39,
3026,568127,"and     ecx, 4",,,False,0x0008AB3F,
3027,568130,jz      short loc_48AB56,,,False,0x0008AB42,
3028,568132,"and     [ebp+var_45C], 0FFFFFFFBh",,,False,0x0008AB44,
3029,568139,"lea     ecx, [ebp+var_4F4]",,,False,0x0008AB4B,
3030,568145,call    ?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ_0; 9,,,False,0x0008AB51,
3031,568150,"mov     [ebp+var_46A], 0",,,False,0x0008AB56,
3032,568157,"mov     [ebp+var_4], 0FFFFFFFFh",,,False,0x0008AB5D,
3033,568164,"lea     ecx, [ebp+var_454]",,,False,0x0008AB64,
3034,568170,call    sub_407750,,,False,0x0008AB6A,
3035,568175,"mov     al, [ebp+var_46A]",,,False,0x0008AB6F,
3036,568181,jmp     loc_48B431,,,False,0x0008AB75,
3037,568186,"mov     edx, [ebp+var_458]",,,False,0x0008AB7A,
3038,568192,"cmp     dword ptr [edx+484h], 0",,,False,0x0008AB80,
3039,568199,jnz     short loc_48ABAD,,,False,0x0008AB87,
3040,568201,"mov     [ebp+var_46B], 0",,,False,0x0008AB89,
3041,568208,"mov     [ebp+var_4], 0FFFFFFFFh",,,False,0x0008AB90,
3042,568215,"lea     ecx, [ebp+var_454]",,,False,0x0008AB97,
3043,568221,call    sub_407750,,,False,0x0008AB9D,
3044,568226,"mov     al, [ebp+var_46B]",,,False,0x0008ABA2,
3045,568232,jmp     loc_48B431,,,False,0x0008ABA8,
3046,568237,"lea     ecx, [ebp+var_468]",,,False,0x0008ABAD,
3047,568243,call    sub_402990,,,False,0x0008ABB3,
3048,568248,"mov     byte ptr [ebp+var_4], 4",,,False,0x0008ABB8,
3049,568252,"mov     [ebp+var_461], 0",,,False,0x0008ABBC,
3050,568259,"mov     ecx, [ebp+var_458]",,,False,0x0008ABC3,
3051,568265,"add     ecx, 2CFCh",,,False,0x0008ABC9,
3052,568271,call    unknown_libname_6; Microsoft VisualC 14/net runtime,,,False,0x0008ABCF,
3053,568276,push    eax; String,,,False,0x0008ABD4,
3054,568277,"lea     ecx, [ebp+var_28]",,,False,0x0008ABD5,
3055,568280,call    ??0?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAE@QBD@Z; std::string::string(char const * const),,,False,0x0008ABD8,
3056,568285,"mov     byte ptr [ebp+var_4], 5",,,False,0x0008ABDD,
3057,568289,"lea     eax, [ebp+var_28]",,,False,0x0008ABE1,
3058,568292,push    eax,,,False,0x0008ABE4,
3059,568293,"mov     ecx, [ebp+var_458]",,,False,0x0008ABE5,
3060,568299,"add     ecx, 460h",,,False,0x0008ABEB,
3061,568305,call    sub_40AD30,,,False,0x0008ABF1,
3062,568310,"test    eax, eax",,,False,0x0008ABF6,
3063,568312,jbe     short loc_48AC06,,,False,0x0008ABF8,
3064,568314,"mov     [ebp+var_4A8], 1",,,False,0x0008ABFA,
3065,568324,jmp     short loc_48AC10,,,False,0x0008AC04,
3066,568326,"mov     [ebp+var_4A8], 0",,,False,0x0008AC06,
3067,568336,"mov     cl, byte ptr [ebp+var_4A8]",,,False,0x0008AC10,
3068,568342,"mov     [ebp+var_46C], cl",,,False,0x0008AC16,
3069,568348,"mov     byte ptr [ebp+var_4], 4",,,False,0x0008AC1C,
3070,568352,"lea     ecx, [ebp+var_28]",,,False,0x0008AC20,
3071,568355,call    ??1?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@QAE@XZ; std::wstring::~wstring(void),,,False,0x0008AC23,
3072,568360,"movzx   edx, [ebp+var_46C]",,,False,0x0008AC28,
3073,568367,"test    edx, edx",,,False,0x0008AC2F,
3074,568369,jz      loc_48ACBC,,,False,0x0008AC31,
3075,568375,"mov     ecx, [ebp+var_458]",,,False,0x0008AC37,
3076,568381,"add     ecx, 2CFCh",,,False,0x0008AC3D,
3077,568387,call    unknown_libname_6; Microsoft VisualC 14/net runtime,,,False,0x0008AC43,
3078,568392,push    eax; String,,,False,0x0008AC48,
3079,568393,"lea     ecx, [ebp+var_40]",,,False,0x0008AC49,
3080,568396,call    ??0?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAE@QBD@Z; std::string::string(char const * const),,,False,0x0008AC4C,
3081,568401,"mov     byte ptr [ebp+var_4], 6",,,False,0x0008AC51,
3082,568405,"lea     eax, [ebp+var_40]",,,False,0x0008AC55,
3083,568408,push    eax,,,False,0x0008AC58,
3084,568409,"mov     ecx, [ebp+var_458]",,,False,0x0008AC59,
3085,568415,"add     ecx, 460h",,,False,0x0008AC5F,
3086,568421,call    sub_40ADB0,,,False,0x0008AC65,
3087,568426,"mov     ecx, [eax]",,,False,0x0008AC6A,
3088,568428,"mov     edx, [eax+4]",,,False,0x0008AC6C,
3089,568431,"mov     [ebp+var_4DC], ecx",,,False,0x0008AC6F,
3090,568437,"mov     [ebp+var_4D8], edx",,,False,0x0008AC75,
3091,568443,"mov     byte ptr [ebp+var_4], 4",,,False,0x0008AC7B,
3092,568447,"lea     ecx, [ebp+var_40]",,,False,0x0008AC7F,
3093,568450,call    ??1?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@QAE@XZ; std::wstring::~wstring(void),,,False,0x0008AC82,
3094,568455,"mov     al, byte ptr [ebp+var_4D8]",,,False,0x0008AC87,
3095,568461,"mov     [ebp+var_461], al",,,False,0x0008AC8D,
3096,568467,"mov     ecx, [ebp+var_458]",,,False,0x0008AC93,
3097,568473,"mov     edx, [ecx+484h]",,,False,0x0008AC99,
3098,568479,push    edx,,,False,0x0008AC9F,
3099,568480,"mov     eax, [ebp+var_4DC]",,,False,0x0008ACA0,
3100,568486,push    eax,,,False,0x0008ACA6,
3101,568487,"lea     ecx, [ebp+var_468]",,,False,0x0008ACA7,
3102,568493,push    ecx,,,False,0x0008ACAD,
3103,568494,call    sub_48DF80,,,False,0x0008ACAE,
3104,568499,"mov     ecx, eax",,,False,0x0008ACB3,
3105,568501,call    sub_40E530,,,False,0x0008ACB5,
3106,568506,jmp     short loc_48ACD4,,,False,0x0008ACBA,
3107,568508,"mov     edx, [ebp+var_458]",,,False,0x0008ACBC,
3108,568514,"add     edx, 2CFCh",,,False,0x0008ACC2,
3109,568520,push    edx,,,False,0x0008ACC8,
3110,568521,"lea     ecx, [ebp+var_468]",,,False,0x0008ACC9,
3111,568527,call    sub_40B2C0,,,False,0x0008ACCF,
3112,568532,"mov     eax, [ebp+var_458]",,,False,0x0008ACD4,
3113,568538,"mov     ecx, [eax+18h]",,,False,0x0008ACDA,
3114,568541,push    ecx,,,False,0x0008ACDD,
3115,568542,call    sub_409500,,,False,0x0008ACDE,
3116,568547,"add     esp, 4",,,False,0x0008ACE3,
3117,568550,push    eax,,,False,0x0008ACE6,
3118,568551,"lea     ecx, [ebp+var_460]",,,False,0x0008ACE7,
3119,568557,call    sub_405350,,,False,0x0008ACED,
3120,568562,"mov     byte ptr [ebp+var_4], 7",,,False,0x0008ACF2,
