idx,legit_addr,legit_disasm,patched_addr,patched_disasm,same_line,legit_addr_hex,patched_addr_hex
0,0,"jcnd   zf.1,",249219,push    0D8h,False,0x00000000,0x0003CD83
1,0,goto,249224,"mov     eax, offset loc_490EF6",False,0x00000000,0x0003CD88
2,0,"jcnd   tt.1,",249229,call    __EH_prolog3_GS,False,0x00000000,0x0003CD8D
3,0,goto,249234,"mov     eax, [ebp+arg_0]",False,0x00000000,0x0003CD92
4,0,"jcnd   cf.1,",249237,"mov     edi, [ebp+arg_10]",False,0x00000000,0x0003CD95
5,0,"jcnd   zf.1,",249240,"mov     [ebp+var_9C], eax",False,0x00000000,0x0003CD98
6,0,"jcnd   cf.1,",249246,"movzx   eax, [ebp+arg_14]",False,0x00000000,0x0003CD9E
7,0,"jcnd   tt.1,",249250,"mov     [ebp+var_84], eax",False,0x00000000,0x0003CDA2
8,0,"jcnd   cf.1,",249256,"movzx   eax, [ebp+arg_34]",False,0x00000000,0x0003CDA8
9,0,"jcnd   zf.1,",249260,"mov     [ebp+var_80], edi",False,0x00000000,0x0003CDAC
10,0,"jcnd   tt.1,",249263,"mov     [ebp+var_98], eax",False,0x00000000,0x0003CDAF
11,0,"jcnd   tt.1,",249269,push    dword ptr [edi+30h],False,0x00000000,0x0003CDB5
12,0,"jcnd   tt.1,",249272,"and     [ebp+var_4], 0",False,0x00000000,0x0003CDB8
13,0,goto,249276,"lea     ecx, [ebp+var_94]",False,0x00000000,0x0003CDBC
14,0,"jcnd   zf.1,",249282,call    loc_416140,False,0x00000000,0x0003CDC2
15,0,goto,249287,"cmp     [ebp+arg_C], 0",False,0x00000000,0x0003CDC7
16,0,"jcnd   zf.1,",249291,jz      short loc_43CDE4,False,0x00000000,0x0003CDCB
17,0,"jcnd   zf.1,",249293,"lea     eax, [ebp+var_94]",False,0x00000000,0x0003CDCD
18,0,"jcnd   zf.1,",249299,"mov     byte ptr [ebp+var_4], 1",False,0x00000000,0x0003CDD3
19,0,"jcnd   zf.1,",249303,push    eax,False,0x00000000,0x0003CDD7
20,0,"jcnd   zf.1,",249304,"call    ??$use_facet@V?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@@std@@YAABV?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@0@ABVlocale@0@@Z_15; std::use_facet<std::num_get<char,std::istreambuf_iterator<char>>>(std::locale const &)",False,0x00000000,0x0003CDD8
21,0,"jcnd   zf.1,",249309,"mov     ebx, eax",False,0x00000000,0x0003CDDD
22,0,goto,249311,"mov     [ebp+var_74], ebx",False,0x00000000,0x0003CDDF
23,0,"jcnd   tt.1,",249314,jmp     short loc_43CDF9,False,0x00000000,0x0003CDE2
24,0,goto,249316,"lea     eax, [ebp+var_94]",False,0x00000000,0x0003CDE4
25,0,goto,249322,"mov     byte ptr [ebp+var_4], 2",False,0x00000000,0x0003CDEA
26,0,goto,249326,push    eax,False,0x00000000,0x0003CDEE
27,0,goto,249327,"call    ??$use_facet@V?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@@std@@YAABV?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@0@ABVlocale@0@@Z_16; std::use_facet<std::num_get<char,std::istreambuf_iterator<char>>>(std::locale const &)",False,0x00000000,0x0003CDEF
28,0,"jcnd   zf.1,",249332,"mov     ebx, eax",False,0x00000000,0x0003CDF4
29,0,"jcnd   cf.1,",249334,"mov     [ebp+var_74], eax",False,0x00000000,0x0003CDF6
30,0,"jcnd   tt.1,",249337,pop     ecx,False,0x00000000,0x0003CDF9
31,0,"jcnd   tt.1,",249338,"lea     ecx, [ebp+var_94]",False,0x00000000,0x0003CDFA
32,0,"jcnd   tt.1,",249344,"mov     byte ptr [ebp+var_4], 0",False,0x00000000,0x0003CE00
33,0,"jcnd   tt.1,",249348,call    loc_407B90,False,0x00000000,0x0003CE04
34,0,goto,249353,"mov     eax, [ebx]",False,0x00000000,0x0003CE09
35,0,"jcnd   zf.1,",249355,"mov     esi, [eax+14h]",False,0x00000000,0x0003CE0B
36,0,"jcnd   tt.1,",249358,"lea     eax, [ebp+var_40]",False,0x00000000,0x0003CE0E
37,0,"jcnd   tt.1,",249361,push    eax,False,0x00000000,0x0003CE11
38,0,goto,249362,"mov     ecx, esi",False,0x00000000,0x0003CE12
39,0,"jcnd   zf.1,",249364,call    ds:___guard_check_icall_fptr; _guard_check_icall_nop(x) ...,False,0x00000000,0x0003CE14
40,0,"jcnd   zf.1,",249370,"mov     ecx, ebx",False,0x00000000,0x0003CE1A
41,0,"jcnd   zf.1,",249372,call    esi,False,0x00000000,0x0003CE1C
42,0,"jcnd   zf.1,",249374,"mov     ecx, ebx",False,0x00000000,0x0003CE1E
43,0,"jcnd   zf.1,",249376,"mov     byte ptr [ebp+var_4], 3",False,0x00000000,0x0003CE20
44,0,goto,249380,call    unknown_libname_53; Microsoft VisualC 14/net runtime,False,0x00000000,0x0003CE24
45,0,"jcnd   tt.1,",249385,cdq,False,0x00000000,0x0003CE29
46,0,"jcnd   cf.1,",249386,"mov     ebx, eax",False,0x00000000,0x0003CE2A
47,0,goto,249388,"xor     ebx, edx",False,0x00000000,0x0003CE2C
48,0,"jcnd   tt.1,",249390,"sub     ebx, edx",False,0x00000000,0x0003CE2E
49,0,"jcnd   cf.1,",249392,"mov     [ebp+var_7C], ebx",False,0x00000000,0x0003CE30
50,0,goto,249395,"cmp     [ebp+arg_2C], ebx",False,0x00000000,0x0003CE33
51,0,"jcnd   cf.1,",249398,ja      short loc_43CE51,False,0x00000000,0x0003CE36
52,0,"jcnd   cf.1,",249400,push    [ebp+var_98],False,0x00000000,0x0003CE38
53,0,goto,249406,"mov     eax, ebx",False,0x00000000,0x0003CE3E
54,0,"jcnd   tt.1,",249408,"lea     ecx, [ebp+arg_1C]",False,0x00000000,0x0003CE40
55,0,"jcnd   cf.1,",249411,"sub     eax, [ebp+arg_2C]",False,0x00000000,0x0003CE43
56,0,goto,249414,inc     eax,False,0x00000000,0x0003CE46
57,0,"jcnd   cf.1,",249415,push    eax,False,0x00000000,0x0003CE47
58,0,goto,249416,push    0,False,0x00000000,0x0003CE48
59,0,"jcnd   tt.1,",249418,call    loc_422960,False,0x00000000,0x0003CE4A
60,0,"jcnd   cf.1,",249423,jmp     short loc_43CEC1,False,0x00000000,0x0003CE4F
61,0,"jcnd   tt.1,",249425,"cmp     [ebp+var_2C], 10h",False,0x00000000,0x0003CE51
62,0,"jcnd   cf.1,",249429,"lea     eax, [ebp+var_40]",False,0x00000000,0x0003CE55
63,249219,push    0D8h,249432,jb      short loc_43CE5D,False,0x0003CD83,0x0003CE58
64,249224,"mov     eax, offset loc_490EF6",249434,"mov     eax, [ebp+var_40]",False,0x0003CD88,0x0003CE5A
65,249229,call    __EH_prolog3_GS,249437,"cmp     byte ptr [eax], 7Fh",False,0x0003CD8D,0x0003CE5D
66,249234,"mov     eax, [ebp+arg_0]",249440,jz      short loc_43CEC1,False,0x0003CD92,0x0003CE60
67,249237,"mov     edi, [ebp+arg_10]",249442,"cmp     [ebp+var_2C], 10h",False,0x0003CD95,0x0003CE62
68,249240,"mov     [ebp+var_9C], eax",249446,"lea     eax, [ebp+var_40]",False,0x0003CD98,0x0003CE66
69,249246,"movzx   eax, [ebp+arg_14]",249449,jb      short loc_43CE6E,False,0x0003CD9E,0x0003CE69
70,249250,"mov     [ebp+var_84], eax",249451,"mov     eax, [ebp+var_40]",False,0x0003CDA2,0x0003CE6B
71,249256,"movzx   eax, [ebp+arg_34]",249454,"cmp     byte ptr [eax], 0",False,0x0003CDA8,0x0003CE6E
72,249260,"mov     [ebp+var_80], edi",249457,jle     short loc_43CEC1,False,0x0003CDAC,0x0003CE71
73,249263,"mov     dword ptr [ebp+var_98], eax",249459,"mov     ecx, [ebp+var_74]",False,0x0003CDAF,0x0003CE73
74,249269,push    dword ptr [edi+30h]; struct std::locale *,249462,call    sub_432B5F,False,0x0003CDB5,0x0003CE76
75,249272,"and     [ebp+var_4], 0",249467,"cmp     [ebp+var_2C], 10h",False,0x0003CDB8,0x0003CE7B
76,249276,"lea     ecx, [ebp+var_94]; this",249471,"lea     edi, [ebp+var_40]",False,0x0003CDBC,0x0003CE7F
77,249282,call    ??0locale@std@@QAE@ABV01@@Z; std::locale::locale(std::locale const &),249474,"movzx   ebx, ax",False,0x0003CDC2,0x0003CE82
78,249287,"cmp     [ebp+arg_C], 0",249477,jb      short loc_43CE8A,False,0x0003CDC7,0x0003CE85
79,249291,jz      short loc_43CDE4,249479,"mov     edi, [ebp+var_40]",False,0x0003CDCB,0x0003CE87
80,249293,"lea     eax, [ebp+var_94]",249482,"mov     esi, [ebp+arg_2C]",False,0x0003CDCD,0x0003CE8A
81,249299,"mov     byte ptr [ebp+var_4], 1",249485,"sub     esi, [ebp+var_7C]",False,0x0003CDD3,0x0003CE8D
82,249303,push    eax; std::locale *,249488,"mov     al, [edi]",False,0x0003CDD7,0x0003CE90
83,249304,"call    ??$use_facet@V?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@@std@@YAABV?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@0@ABVlocale@0@@Z_16; std::use_facet<std::num_get<char,std::istreambuf_iterator<char>>>(std::locale const &)",249490,"cmp     al, 7Fh",False,0x0003CDD8,0x0003CE92
84,249309,"mov     ebx, eax",249492,jz      short loc_43CEBB,False,0x0003CDDD,0x0003CE94
85,249311,"mov     [ebp+var_74], ebx",249494,"test    al, al",False,0x0003CDDF,0x0003CE96
86,249314,jmp     short loc_43CDF9,249496,jle     short loc_43CEBB,False,0x0003CDE2,0x0003CE98
87,249316,"lea     eax, [ebp+var_94]",249498,"movsx   eax, al",False,0x0003CDE4,0x0003CE9A
88,249322,"mov     byte ptr [ebp+var_4], 2",249501,"cmp     eax, esi",False,0x0003CDEA,0x0003CE9D
89,249326,push    eax; std::locale *,249503,jnb     short loc_43CEBB,False,0x0003CDEE,0x0003CE9F
90,249327,"call    ??$use_facet@V?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@@std@@YAABV?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@0@ABVlocale@0@@Z_17; std::use_facet<std::num_get<char,std::istreambuf_iterator<char>>>(std::locale const &)",249505,push    ebx,False,0x0003CDEF,0x0003CEA1
91,249332,"mov     ebx, eax",249506,"sub     esi, eax",False,0x0003CDF4,0x0003CEA2
92,249334,"mov     [ebp+var_74], eax",249508,"lea     ecx, [ebp+arg_1C]",False,0x0003CDF6,0x0003CEA4
93,249337,pop     ecx,249511,push    1,False,0x0003CDF9,0x0003CEA7
94,249338,"lea     ecx, [ebp+var_94]; this",249513,push    esi,False,0x0003CDFA,0x0003CEA9
95,249344,"mov     byte ptr [ebp+var_4], 0",249514,call    loc_422960,False,0x0003CE00,0x0003CEAA
96,249348,call    ??1locale@std@@QAE@XZ; std::locale::~locale(void),249519,"lea     eax, [edi+1]",False,0x0003CE04,0x0003CEAF
97,249353,"mov     eax, [ebx]",249522,"cmp     byte ptr [eax], 0",False,0x0003CE09,0x0003CEB2
98,249355,"mov     esi, [eax+14h]",249525,jle     short loc_43CE90,False,0x0003CE0B,0x0003CEB5
99,249358,"lea     eax, [ebp+var_40]",249527,"mov     edi, eax",False,0x0003CE0E,0x0003CEB7
100,249361,push    eax,249529,jmp     short loc_43CE90,False,0x0003CE11,0x0003CEB9
101,249362,"mov     ecx, esi",249531,"mov     edi, [ebp+var_80]",False,0x0003CE12,0x0003CEBB
102,249364,call    ds:___guard_check_icall_fptr; _guard_check_icall_nop(x) ...,249534,"mov     ebx, [ebp+var_7C]",False,0x0003CE14,0x0003CEBE
103,249370,"mov     ecx, ebx",249537,"and     [ebp+var_18], 0",False,0x0003CE1A,0x0003CEC1
104,249372,call    esi,249541,"xor     eax, eax",False,0x0003CE1C,0x0003CEC5
105,249374,"mov     ecx, ebx",249543,"mov     [ebp+var_14], 7",False,0x0003CE1E,0x0003CEC7
106,249376,"mov     byte ptr [ebp+var_4], 3",249550,"mov     word ptr [ebp+var_28], ax",False,0x0003CE20,0x0003CECE
107,249380,call    unknown_libname_150; Microsoft VisualC 14/net runtime,249554,"cmp     [ebp+arg_18], 0",False,0x0003CE24,0x0003CED2
108,249385,cdq,249558,"mov     eax, [ebp+var_74]",False,0x0003CE29,0x0003CED6
109,249386,"mov     ebx, eax",249561,"mov     byte ptr [ebp+var_4], 4",False,0x0003CE2A,0x0003CED9
110,249388,"xor     ebx, edx",249565,"mov     eax, [eax]",False,0x0003CE2C,0x0003CEDD
111,249390,"sub     ebx, edx",249567,jz      short loc_43CF0B,False,0x0003CE2E,0x0003CEDF
112,249392,"mov     [ebp+var_7C], ebx",249569,"mov     esi, [eax+2Ch]",False,0x0003CE30,0x0003CEE1
113,249395,"cmp     [ebp+arg_2C], ebx",249572,"lea     eax, [ebp+var_88]",False,0x0003CE33,0x0003CEE4
114,249398,ja      short loc_43CE51,249578,push    eax,False,0x0003CE36,0x0003CEEA
115,249400,push    dword ptr [ebp+var_98]; __int16,249579,"mov     ecx, esi",False,0x0003CE38,0x0003CEEB
116,249406,"mov     eax, ebx",249581,call    ds:___guard_check_icall_fptr; _guard_check_icall_nop(x) ...,False,0x0003CE3E,0x0003CEED
117,249408,"lea     ecx, [ebp+arg_1C]",249587,"mov     ecx, [ebp+var_74]",False,0x0003CE40,0x0003CEF3
118,249411,"sub     eax, [ebp+arg_2C]",249590,call    esi,False,0x0003CE43,0x0003CEF6
119,249414,inc     eax,249592,"mov     eax, [ebp+var_88]",False,0x0003CE46,0x0003CEF8
120,249415,push    eax; N,249598,"mov     [ebp+var_7C], eax",False,0x0003CE47,0x0003CEFE
121,249416,push    0; size_t,249601,"mov     eax, [ebp+var_74]",False,0x0003CE48,0x0003CF01
122,249418,"call    ?insert@?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@QAEAAV12@II_W@Z; std::wstring::insert(uint,uint,wchar_t)",249604,"mov     eax, [eax]",False,0x0003CE4A,0x0003CF04
123,249423,jmp     short loc_43CEC1,249606,"mov     esi, [eax+20h]",False,0x0003CE4F,0x0003CF06
124,249425,"cmp     [ebp+var_2C], 10h",249609,jmp     short loc_43CF33,False,0x0003CE51,0x0003CF09
125,249429,"lea     eax, [ebp+var_40]",249611,"mov     esi, [eax+28h]",False,0x0003CE55,0x0003CF0B
126,249432,jb      short loc_43CE5D,249614,"lea     eax, [ebp+var_88]",False,0x0003CE58,0x0003CF0E
127,249434,"mov     eax, [ebp+var_40]",249620,push    eax,False,0x0003CE5A,0x0003CF14
128,249437,"cmp     byte ptr [eax], 7Fh",249621,"mov     ecx, esi",False,0x0003CE5D,0x0003CF15
129,249440,jz      short loc_43CEC1,249623,call    ds:___guard_check_icall_fptr; _guard_check_icall_nop(x) ...,False,0x0003CE60,0x0003CF17
130,249442,"cmp     [ebp+var_2C], 10h",249629,"mov     ecx, [ebp+var_74]",False,0x0003CE62,0x0003CF1D
131,249446,"lea     eax, [ebp+var_40]",249632,call    esi,False,0x0003CE66,0x0003CF20
132,249449,jb      short loc_43CE6E,249634,"mov     eax, [ebp+var_88]",False,0x0003CE69,0x0003CF22
133,249451,"mov     eax, [ebp+var_40]",249640,"mov     [ebp+var_7C], eax",False,0x0003CE6B,0x0003CF28
134,249454,"cmp     byte ptr [eax], 0",249643,"mov     eax, [ebp+var_74]",False,0x0003CE6E,0x0003CF2B
135,249457,jle     short loc_43CEC1,249646,"mov     eax, [eax]",False,0x0003CE71,0x0003CF2E
136,249459,"mov     ecx, [ebp+var_74]",249648,"mov     esi, [eax+1Ch]",False,0x0003CE73,0x0003CF30
137,249462,call    unknown_libname_105; Microsoft VisualC 14/net runtime,249651,"lea     eax, [ebp+var_70]",False,0x0003CE76,0x0003CF33
138,249467,"cmp     [ebp+var_2C], 10h",249654,"mov     ecx, esi",False,0x0003CE7B,0x0003CF36
139,249471,"lea     edi, [ebp+var_40]",249656,push    eax,False,0x0003CE7F,0x0003CF38
140,249474,"movzx   ebx, ax",249657,call    ds:___guard_check_icall_fptr; _guard_check_icall_nop(x) ...,False,0x0003CE82,0x0003CF39
141,249477,jb      short loc_43CE8A,249663,"mov     ecx, [ebp+var_74]",False,0x0003CE85,0x0003CF3F
142,249479,"mov     edi, [ebp+var_40]",249666,call    esi,False,0x0003CE87,0x0003CF42
143,249482,"mov     esi, [ebp+arg_2C]",249668,"lea     eax, [ebp+var_70]",False,0x0003CE8A,0x0003CF44
144,249485,"sub     esi, [ebp+var_7C]",249671,push    eax,False,0x0003CE8D,0x0003CF47
145,249488,"mov     al, [edi]",249672,"lea     ecx, [ebp+var_28]",False,0x0003CE90,0x0003CF48
146,249490,"cmp     al, 7Fh",249675,call    loc_40B5B0,False,0x0003CE92,0x0003CF4B
147,249492,jz      short loc_43CEBB,249680,"lea     ecx, [ebp+var_70]",False,0x0003CE94,0x0003CF50
148,249494,"test    al, al",249683,call    loc_402C10,False,0x0003CE96,0x0003CF53
149,249496,jle     short loc_43CEBB,249688,"and     [ebp+var_48], 0",False,0x0003CE98,0x0003CF58
150,249498,"movsx   eax, al",249692,"xor     eax, eax",False,0x0003CE9A,0x0003CF5C
151,249501,"cmp     eax, esi",249694,"mov     [ebp+var_44], 7",False,0x0003CE9D,0x0003CF5E
152,249503,jnb     short loc_43CEBB,249701,"mov     word ptr [ebp+var_58], ax",False,0x0003CE9F,0x0003CF65
153,249505,push    ebx; __int16,249705,"test    byte ptr [edi+14h], 8",False,0x0003CEA1,0x0003CF69
154,249506,"sub     esi, eax",249709,"mov     byte ptr [ebp+var_4], 5",False,0x0003CEA2,0x0003CF6D
155,249508,"lea     ecx, [ebp+arg_1C]",249713,jz      short loc_43CFA0,False,0x0003CEA4,0x0003CF71
156,249511,push    1; N,249715,"mov     eax, [ebp+var_74]",False,0x0003CEA7,0x0003CF73
157,249513,push    esi; size_t,249718,"lea     ecx, [ebp+var_70]",False,0x0003CEA9,0x0003CF76
158,249514,"call    ?insert@?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@QAEAAV12@II_W@Z; std::wstring::insert(uint,uint,wchar_t)",249721,push    ecx,False,0x0003CEAA,0x0003CF79
159,249519,"lea     eax, [edi+1]",249722,"mov     eax, [eax]",False,0x0003CEAF,0x0003CF7A
160,249522,"cmp     byte ptr [eax], 0",249724,"mov     esi, [eax+18h]",False,0x0003CEB2,0x0003CF7C
161,249525,jle     short loc_43CE90,249727,"mov     ecx, esi",False,0x0003CEB5,0x0003CF7F
162,249527,"mov     edi, eax",249729,call    ds:___guard_check_icall_fptr; _guard_check_icall_nop(x) ...,False,0x0003CEB7,0x0003CF81
163,249529,jmp     short loc_43CE90,249735,"mov     ecx, [ebp+var_74]",False,0x0003CEB9,0x0003CF87
164,249531,"mov     edi, [ebp+var_80]",249738,call    esi,False,0x0003CEBB,0x0003CF8A
165,249534,"mov     ebx, [ebp+var_7C]",249740,"lea     eax, [ebp+var_70]",False,0x0003CEBE,0x0003CF8C
166,249537,"and     [ebp+var_18], 0",249743,push    eax,False,0x0003CEC1,0x0003CF8F
167,249541,"xor     eax, eax",249744,"lea     ecx, [ebp+var_58]",False,0x0003CEC5,0x0003CF90
168,249543,"mov     [ebp+var_14], 7",249747,call    loc_40B5B0,False,0x0003CEC7,0x0003CF93
169,249550,"mov     word ptr [ebp+var_28], ax",249752,"lea     ecx, [ebp+var_70]",False,0x0003CECE,0x0003CF98
170,249554,"cmp     [ebp+arg_18], 0",249755,call    loc_402C10,False,0x0003CED2,0x0003CF9B
171,249558,"mov     eax, [ebp+var_74]",249760,"xor     dl, dl",False,0x0003CED6,0x0003CFA0
172,249561,"mov     byte ptr [ebp+var_4], 4",249762,"xor     ecx, ecx",False,0x0003CED9,0x0003CFA2
173,249565,"mov     eax, [eax]",249764,"mov     [ebp+var_75], dl",False,0x0003CEDD,0x0003CFA4
174,249567,jz      short loc_43CF0B,249767,"xor     esi, esi",False,0x0003CEDF,0x0003CFA7
175,249569,"mov     esi, [eax+2Ch]",249769,"movsx   eax, byte ptr [ebp+esi+var_7C]",False,0x0003CEE1,0x0003CFA9
176,249572,"lea     eax, [ebp+var_88]",249774,"sub     eax, 20h ; ' '",False,0x0003CEE4,0x0003CFAE
177,249578,push    eax,249777,jz      short loc_43CFF7,False,0x0003CEEA,0x0003CFB1
178,249579,"mov     ecx, esi",249779,"sub     eax, 4",False,0x0003CEEB,0x0003CFB3
179,249581,call    ds:___guard_check_icall_fptr; _guard_check_icall_nop(x) ...,249782,jz      short loc_43CFF2,False,0x0003CEED,0x0003CFB6
180,249587,"mov     ecx, [ebp+var_74]",249784,"sub     eax, 7",False,0x0003CEF3,0x0003CFB8
181,249590,call    esi,249787,jz      short loc_43CFED,False,0x0003CEF6,0x0003CFBB
182,249592,"mov     eax, [ebp+var_88]",249789,"sub     eax, 4Bh ; 'K'",False,0x0003CEF8,0x0003CFBD
183,249598,"mov     [ebp+var_7C], eax",249792,jz      short loc_43CFCA,False,0x0003CEFE,0x0003CFC0
184,249601,"mov     eax, [ebp+var_74]",249794,dec     eax,False,0x0003CF01,0x0003CFC2
185,249604,"mov     eax, [eax]",249795,"sub     eax, 1",False,0x0003CF04,0x0003CFC3
186,249606,"mov     esi, [eax+20h]",249798,jz      short loc_43CFF8,False,0x0003CF06,0x0003CFC6
187,249609,jmp     short loc_43CF33,249800,jmp     short loc_43D002,False,0x0003CF09,0x0003CFC8
188,249611,"mov     esi, [eax+28h]",249802,"cmp     [ebp+arg_2C], ebx",False,0x0003CF0B,0x0003CFCA
189,249614,"lea     eax, [ebp+var_88]",249805,ja      short loc_43CFD7,False,0x0003CF0E,0x0003CFCD
190,249620,push    eax,249807,"mov     edx, ebx",False,0x0003CF14,0x0003CFCF
191,249621,"mov     ecx, esi",249809,"sub     edx, [ebp+arg_2C]",False,0x0003CF15,0x0003CFD1
192,249623,call    ds:___guard_check_icall_fptr; _guard_check_icall_nop(x) ...,249812,inc     edx,False,0x0003CF17,0x0003CFD4
193,249629,"mov     ecx, [ebp+var_74]",249813,jmp     short loc_43CFD9,False,0x0003CF1D,0x0003CFD5
194,249632,call    esi,249815,"xor     edx, edx",False,0x0003CF20,0x0003CFD7
195,249634,"mov     eax, [ebp+var_88]",249817,"xor     eax, eax",False,0x0003CF22,0x0003CFD9
196,249640,"mov     [ebp+var_7C], eax",249819,"cmp     eax, ebx",False,0x0003CF28,0x0003CFDB
197,249643,"mov     eax, [ebp+var_74]",249821,"sbb     eax, eax",False,0x0003CF2B,0x0003CFDD
198,249646,"mov     eax, [eax]",249823,neg     eax,False,0x0003CF2E,0x0003CFDF
199,249648,"mov     esi, [eax+1Ch]",249825,"add     eax, [ebp+arg_2C]",False,0x0003CF30,0x0003CFE1
200,249651,"lea     eax, [ebp+var_70]",249828,"add     eax, edx",False,0x0003CF33,0x0003CFE4
201,249654,"mov     ecx, esi",249830,"mov     dl, [ebp+var_75]",False,0x0003CF36,0x0003CFE6
202,249656,push    eax,249833,"add     ecx, eax",False,0x0003CF38,0x0003CFE9
203,249657,call    ds:___guard_check_icall_fptr; _guard_check_icall_nop(x) ...,249835,jmp     short loc_43D002,False,0x0003CF39,0x0003CFEB
204,249663,"mov     ecx, [ebp+var_74]",249837,"add     ecx, [ebp+var_18]",False,0x0003CF3F,0x0003CFED
205,249666,call    esi,249840,jmp     short loc_43D002,False,0x0003CF42,0x0003CFF0
206,249668,"lea     eax, [ebp+var_70]",249842,"add     ecx, [ebp+var_48]",False,0x0003CF44,0x0003CFF2
207,249671,push    eax,249845,jmp     short loc_43D002,False,0x0003CF47,0x0003CFF5
208,249672,"lea     ecx, [ebp+var_28]",249847,inc     ecx,False,0x0003CF48,0x0003CFF7
209,249675,call    sub_40B5B0,249848,"cmp     esi, 3",False,0x0003CF4B,0x0003CFF8
210,249680,"lea     ecx, [ebp+var_70]",249851,jz      short loc_43D002,False,0x0003CF50,0x0003CFFB
211,249683,call    ?_Tidy_deallocate@?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@QAEXXZ; std::wstring::_Tidy_deallocate(void),249853,"mov     dl, 1",False,0x0003CF53,0x0003CFFD
212,249688,"and     [ebp+var_48], 0",249855,"mov     [ebp+var_75], dl",False,0x0003CF58,0x0003CFFF
213,249692,"xor     eax, eax",249858,inc     esi,False,0x0003CF5C,0x0003D002
214,249694,"mov     [ebp+var_44], 7",249859,"cmp     esi, 4",False,0x0003CF5E,0x0003D003
215,249701,"mov     word ptr [ebp+var_58], ax",249862,jb      short loc_43CFA9,False,0x0003CF65,0x0003D006
216,249705,"test    byte ptr [edi+14h], 8",249864,"cmp     dword ptr [edi+24h], 0",False,0x0003CF69,0x0003D008
217,249709,"mov     byte ptr [ebp+var_4], 5",249868,jl      short loc_43D021,False,0x0003CF6D,0x0003D00C
218,249713,jz      short loc_43CFA0,249870,jg      short loc_43D016,False,0x0003CF71,0x0003D00E
219,249715,"mov     eax, [ebp+var_74]",249872,"cmp     dword ptr [edi+20h], 0",False,0x0003CF73,0x0003D010
220,249718,"lea     ecx, [ebp+var_70]",249876,jbe     short loc_43D021,False,0x0003CF76,0x0003D014
221,249721,push    ecx,249878,"mov     edi, [edi+20h]",False,0x0003CF79,0x0003D016
222,249722,"mov     eax, [eax]",249881,"cmp     edi, ecx",False,0x0003CF7A,0x0003D019
223,249724,"mov     esi, [eax+18h]",249883,jbe     short loc_43D021,False,0x0003CF7C,0x0003D01B
224,249727,"mov     ecx, esi",249885,"sub     edi, ecx",False,0x0003CF7F,0x0003D01D
225,249729,call    ds:___guard_check_icall_fptr; _guard_check_icall_nop(x) ...,249887,jmp     short loc_43D023,False,0x0003CF81,0x0003D01F
226,249735,"mov     ecx, [ebp+var_74]",249889,"xor     edi, edi",False,0x0003CF87,0x0003D021
227,249738,call    esi,249891,"mov     eax, [ebp+var_80]",False,0x0003CF8A,0x0003D023
228,249740,"lea     eax, [ebp+var_70]",249894,"mov     eax, [eax+14h]",False,0x0003CF8C,0x0003D026
229,249743,push    eax,249897,"and     eax, 1C0h",False,0x0003CF8F,0x0003D029
230,249744,"lea     ecx, [ebp+var_58]",249902,"mov     [ebp+var_90], eax",False,0x0003CF90,0x0003D02E
231,249747,call    sub_40B5B0,249908,"cmp     eax, 40h ; '@'",False,0x0003CF93,0x0003D034
232,249752,"lea     ecx, [ebp+var_70]",249911,jz      short loc_43D06F,False,0x0003CF98,0x0003D037
233,249755,call    ?_Tidy_deallocate@?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@QAEXXZ; std::wstring::_Tidy_deallocate(void),249913,"cmp     eax, 100h",False,0x0003CF9B,0x0003D039
234,249760,"xor     dl, dl",249918,jnz     short loc_43D044,False,0x0003CFA0,0x0003D03E
235,249762,"xor     ecx, ecx",249920,"test    dl, dl",False,0x0003CFA2,0x0003D040
236,249764,"mov     [ebp+var_75], dl",249922,jnz     short loc_43D06F,False,0x0003CFA4,0x0003D042
237,249767,"xor     esi, esi",249924,push    edi,False,0x0003CFA7,0x0003D044
238,249769,"movsx   eax, byte ptr [ebp+esi+var_7C]",249925,push    [ebp+var_84],False,0x0003CFA9,0x0003D045
239,249774,"sub     eax, 20h ; ' '",249931,"lea     eax, [ebp+var_8C]",False,0x0003CFAE,0x0003D04B
240,249777,jz      short loc_43CFF7,249937,push    [ebp+arg_8],False,0x0003CFB1,0x0003D051
241,249779,"sub     eax, 4",249940,push    [ebp+arg_4],False,0x0003CFB3,0x0003D054
242,249782,jz      short loc_43CFF2,249943,push    eax,False,0x0003CFB6,0x0003D057
