address,name_legit,name_patched,mnemonic_preview_legit,mnemonic_preview_patched
4378176,sub_42CE40,sub_42CE40,jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd jcnd goto push mov sub mov xor mov mov push push mov mov push mov call test jz cmp jz push push call add cmp jz push push call mov add test jz push lea push push call push lea push lea push push call lea push push call mov add test jz xor mov add jz push push call add test jz push jmp push lea push push,jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd jcnd push mov sub mov xor mov mov push push mov mov push mov call test jz cmp jz push push call add cmp jz push push call mov add test jz push lea push push call push lea push lea push push call lea push push call mov add test jz xor mov add jz push push call add test jz push jmp push lea push push call
4378624,UserMathErrorFunction,UserMathErrorFunction,xor retn mov mov mov setz setp sets nop pop mov icall,xchg out xchg adc scasb add in sti call cmp cmp retf mov mov mov call mov mov mov mov cfadd ofadd add cfadd ofadd or or add setz setp sets mov mov ldx setb seto sub setz setp sets mov add mov mov ldx cfadd ofadd add setz setp sets mov call call mov nop nop mov nop nop mov mov icall mov mov setb seto sub setz setp sets mov mov setb seto sub setz setp sets nop
4379680,sub_42D420,sub_42D420,jcnd push mov mov test jz push call add mov mov pop retn mov mov mov add ldx mov mov and mov mov setz setp sets mov mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov mov mov add stx mov mov nop pop mov icall,jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd goto jcnd jcnd jcnd goto jcnd jnz jcnd jcnd goto goto goto sbb push pop mov stosb sub sal nop retf adc sahf outsd test movsb mov js pop sbb retf mov cdq scasd pop or scasd shr jp mov movsd scasd into mov inc dec push jge cmp mov fcmovb jz lodsd lea jg jnb fist dec dec test jle mov rcl js mov scasb fcmovb
4380240,sub_42D650,sub_42D650,xor retn mov mov mov setz setp sets nop pop mov add icall,goto xchg out xchg shr sti call mov mov mov call mov mov mov mov mov sub ldx cfshr shr und setz setp sets stx call mov nop nop mov nop nop mov mov icall
4381872,sub_42DCB0,sub_42DCB0,push mov push mov push push mov mov sub push call add push mov sub push call add push push mov push mov mov call mov call push call pop pop pop retn mov mov mov add ldx mov mov mov add ldx nop push mov mov mov add ldx mov mov mov add ldx setb seto sub setz setp sets nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop push mov,push mov push mov push push mov mov sub push call add push mov sub push call add push push mov push mov mov call mov call push call pop pop pop retn mov mov mov add ldx mov mov mov add ldx nop push mov mov mov add ldx mov mov mov add ldx setb seto sub setz setp sets nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov nop push mov
4382096,sub_42DD90,sub_42DD90,jcnd jcnd jcnd jcnd jcnd jcnd push mov push push mov push sub push push push mov xor push lea mov mov mov mov mov cmp jnz mov mov mov call mov call mov cmp jz cmp jnz mov mov lea mov mov call mov mov call push mov push lea call mov mov mov call mov mov call push lea push call mov cmp jz mov push push mov mov mov call mov call mov cmp jz mov lea,jcnd jcnd jcnd jcnd jcnd jcnd push mov push push mov push sub push push push mov xor push lea mov mov mov mov mov cmp jnz mov mov mov call mov call mov cmp jz cmp jnz mov mov lea mov mov call mov mov call push mov push lea call mov mov mov call mov mov call push lea push call mov cmp jz mov push push mov mov mov call mov call mov cmp jz mov lea
4382400,sub_42DEC0,sub_42DEC0,jcnd jcnd push mov push push mov push push push push mov xor push lea mov mov call mov mov mov call mov mov call mov mov mov mov call mov mov call mov mov mov mov call mov mov call cmp jz mov push push mov call add mov mov mov call cmp jnz mov mov pop pop pop pop mov pop retn jmp mov mov mov und und und mov mov nop nop mov mov call mov mov,jcnd jcnd push mov push push mov push push push push mov xor push lea mov mov call mov mov mov call mov mov call mov mov mov mov call mov mov call mov mov mov mov call mov mov call cmp jz mov push push mov call add mov mov mov call cmp jnz mov mov pop pop pop pop mov pop retn jmp mov mov mov und und und mov mov nop nop mov mov call mov mov
4382576,sub_42DF70,sub_42DF70,jcnd jcnd push mov push push mov push push push push mov xor push lea mov mov call mov mov mov call mov mov call mov mov mov mov call mov mov call mov mov mov mov call mov mov call cmp jz mov mov call lea push call push mov call lea push call push push call add mov mov mov call cmp jnz mov mov pop pop pop pop mov pop retn jmp mov mov mov und und,jcnd jcnd push mov push push mov push push push push mov xor push lea mov mov call mov mov mov call mov mov call mov mov mov mov call mov mov call mov mov mov mov call mov mov call cmp jz mov mov call lea push call push mov call lea push call push push call add mov mov mov call cmp jnz mov mov pop pop pop pop mov pop retn jmp mov mov mov und und
4382784,sub_42E040,sub_42E040,push mov push push mov push push push mov xor push lea mov mov call mov call mov mov call push mov call lea push call push push call add mov mov pop pop pop mov pop retn jmp mov mov mov und und und mov mov nop nop mov mov call mov mov nop nop mov mov call mov mov mov ldx mov mov nop nop mov mov call nop push mov mov mov mov sub stx mov nop,push mov push push mov push push push mov xor push lea mov mov call mov call mov mov call push mov call lea push call push push call add mov mov pop pop pop mov pop retn jmp mov mov mov und und und mov mov nop nop mov mov call mov mov nop nop mov mov call mov mov mov ldx mov mov nop nop mov mov call nop push mov mov mov mov sub stx mov nop
4382896,sub_42E0B0,sub_42E0B0,jcnd push mov push push mov push push push push push mov xor push lea mov mov mov push call add cmp jz mov call mov call mov mov call push call push call add mov push push call add mov push call mov mov mov pop pop pop pop mov pop retn mov mov mov und und und mov mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets,jcnd push mov push push mov push push push push push mov xor push lea mov mov mov push call add cmp jz mov call mov call mov mov call push call push call add mov push push call add mov push call mov mov mov pop pop pop pop mov pop retn mov mov mov und und und mov mov mov add ldx mov nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets
4383040,sub_42E140,sub_42E140,jcnd goto jcnd goto jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd goto jcnd goto jcnd push mov push push mov push push mov mov dec lea cmp ja jmp xor test push cmovz mov mov mov call mov call pop pop pop mov pop retn xor test push cmovz mov mov mov call mov call pop pop pop mov pop retn mov mov push mov call mov add test jz mov mov nop mov cmp jnz test jz mov,jcnd goto jcnd goto jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd goto jcnd goto jcnd push mov push push mov push push mov mov dec lea cmp ja jmp xor test push cmovz mov mov mov call mov call pop pop pop mov pop retn xor test push cmovz mov mov mov call mov call pop pop pop mov pop retn mov mov push mov call mov add test jz mov mov nop mov cmp jnz test jz mov
4383504,sub_42E310,sub_42E310,jcnd goto push mov push push mov push push push push push mov xor push lea mov mov push lea call mov mov mov mov call mov lea call mov mov cmp jz call push call add mov mov call push push call add mov push call mov call mov call mov call mov call add jmp call push mov push call lea call xor mov mov pop pop pop pop mov pop retn mov mov mov und und und,jcnd goto goto push mov push push mov push push push push push mov xor push lea mov mov push lea call mov mov mov mov call mov lea call mov mov cmp jz call push call add mov mov call push push call add mov push call mov call mov call mov call mov call add jmp call push mov push call lea call xor mov mov pop pop pop pop mov pop retn jz cli mov xor scasb
4383728,sub_42E3F0,sub_42E3F0,mov retn push mov push push mov push sub mov xor mov push push lea mov mov lea push push push lea mov push push push call add lea call mov mov mov lea mov push lea mov push call mov mov pop pop mov xor call mov pop retn mov mov mov mov und und mov mov und und und mov mov add ldx mov mov add mov nop push mov nop push mov mov add ldx nop push,mov retn push mov push push mov push sub mov xor mov push push lea mov mov lea push push push lea mov push push push call add lea call mov mov mov lea mov push lea mov push call mov mov pop pop mov xor call mov pop retn mov mov mov mov und und mov mov und und und mov mov add ldx mov mov add mov nop push mov nop push mov mov add ldx nop push
4383920,sub_42E4B0,sub_42E4B0,jcnd jcnd jcnd jcnd jcnd goto goto jcnd goto push mov push push mov push sub push push push mov xor push lea mov mov mov mov call mov sub sar mov mov call mov mov call mov lea call mov mov sub sar mov call mov lea push lea push call add cmp jz mov lea call mov mov call mov lea push lea push call mov add shr mov sub cmp ja mov lea inc cmp cmovb push,jcnd jcnd jcnd jcnd jcnd goto goto jcnd push mov push push mov push sub push push push mov xor push lea mov mov mov mov call mov sub sar mov mov call mov mov call mov lea call mov mov sub sar mov call mov lea push lea push call add cmp jz mov lea call mov mov call mov lea push lea push call mov add shr mov sub cmp ja mov lea inc cmp cmovb push mov
4384608,sub_42E760,sub_42E760,jcnd jcnd push mov push push mov push sub push push push mov xor push lea mov call mov lea lea mov push call mov mov mov mov mov mov mov cmp jz nop push call push push call add mov push call add add mov cmp jnz push mov push push call add mov mov mov pop pop pop pop mov pop retn jmp mov mov mov mov und und mov mov und und und mov nop nop mov,jcnd jcnd push mov push push mov push sub push push push mov xor push lea mov call mov lea lea mov push call mov mov mov mov mov mov mov cmp jz nop push call push push call add mov push call add add mov cmp jnz push mov push push call add mov mov mov pop pop pop pop mov pop retn jmp mov mov mov mov und und mov mov und und und mov nop nop mov
4384800,sub_42E820,sub_42E820,push mov push push mov push mov xor push lea mov push push push call add mov mov pop mov pop retn mov mov mov und und und mov mov add ldx nop push mov mov add ldx nop push mov mov ldx nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov sub ldx mov nop pop nop pop mov icall mov lea mov xor call mov jmp,push mov push push mov push mov xor push lea mov push push push call add mov mov pop mov pop retn mov mov mov und und und mov mov add ldx nop push mov mov add ldx nop push mov mov ldx nop push mov nop nop mov mov call mov cfadd ofadd add setz setp sets mov mov mov sub ldx mov nop pop nop pop mov icall mov lea mov xor call mov jmp
4385005,"public: struct HINSTANCE__ near * near & ATL::CSimpleArray<struct HINSTANCE__ near *,class ATL::CSimpleArrayEqualHelper<struct HINSTANCE__ near *>>::operator[](int)","public: struct HINSTANCE__ near * near & ATL::CSimpleArray<struct HINSTANCE__ near *,class ATL::CSimpleArrayEqualHelper<struct HINSTANCE__ near *>>::operator[](int)",jcnd jcnd goto push mov mov test js cmp jge mov lea pop retn push push call int mov mov mov add ldx mov mov and mov mov setz setp sets mov mov mov mov add ldx mov setb seto sub setz setp sets mov mov xor lnot mov mov ldx mov mov mul add mov nop pop mov add icall mov nop push mov nop push mov nop nop mov mov call mov call,jcnd jcnd push mov mov test js cmp jge mov lea pop retn push push call int mov mov mov add ldx mov mov and mov mov setz setp sets mov mov mov mov add ldx mov setb seto sub setz setp sets mov mov xor lnot mov mov ldx mov mov mul add mov nop pop mov add ijmp mov nop push mov nop push mov nop nop mov mov call mov call
4385152,sub_42E980,sub_42E980,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add ijmp
4385216,sub_42E9C0,sub_42E9C0,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add ijmp
4385264,sub_42E9F0,sub_42E9F0,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add ijmp
4385291,sub_42EA0B,sub_42EA0B,push mov push push push mov mov call mov mov pop leave retn mov mov mov add ldx nop push mov mov mov mov sub stx mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,push mov push push push mov mov call mov mov pop leave retn mov mov mov add ldx nop push mov mov mov mov sub stx mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall
4385328,sub_42EA30,sub_42EA30,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add ijmp
4385355,sub_42EA4B,sub_42EA4B,push mov push push push mov mov call mov mov pop leave retn mov mov mov add ldx nop push mov mov mov mov sub stx mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,push mov push push push mov mov call mov mov pop leave retn mov mov mov add ldx nop push mov mov mov mov sub stx mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall
4385392,sub_42EA70,sub_42EA70,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add ijmp
4385424,sub_42EA90,sub_42EA90,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add ijmp
4385451,sub_42EAAB,sub_42EAAB,push mov push push push mov mov call mov mov pop leave retn mov mov mov add ldx nop push mov mov mov mov sub stx mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,push mov push push push mov mov call mov mov pop leave retn mov mov mov add ldx nop push mov mov mov mov sub stx mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall
4385623,sub_42EB57,sub_42EB57,push mov sub lea push call push lea push call mov mov mov mov und und mov sub mov mov mov add ldx nop push mov nop nop mov mov call mov nop push mov sub mov nop push mov nop nop mov mov call,push mov sub lea push call push lea push call mov mov mov mov und und mov sub mov mov mov add ldx nop push mov nop nop mov mov call mov nop push mov sub mov nop push mov nop nop mov mov call
4385655,sub_42EB77,sub_42EB77,push mov sub lea push call push lea push call mov mov mov mov und und mov sub mov mov mov add ldx nop push mov nop nop mov mov call mov nop push mov sub mov nop push mov nop nop mov mov call,push mov sub lea push call push lea push call mov mov mov mov und und mov sub mov mov mov add ldx nop push mov nop nop mov mov call mov nop push mov sub mov nop push mov nop nop mov mov call
4385866,sub_42EC4A,sub_42EC4A,push call pop retn mov nop push mov nop nop mov mov call nop pop nop pop mov icall,push call pop retn mov nop push mov nop nop mov mov call nop pop nop pop mov icall
4387726,"class std::num_get<char,class std::istreambuf_iterator<char,struct std::char_traits<char>>> const near & std::use_facet<class std::num_get<char,class std::istreambuf_iterator<char,struct std::char_traits<char>>>>(class std::locale const near &)","class std::num_get<char,class std::istreambuf_iterator<char,struct std::char_traits<char>>> const near & std::use_facet<class std::num_get<char,class std::istreambuf_iterator<char,struct std::char_traits<char>>>>(class std::locale const near &)",jcnd jcnd goto jcnd goto push mov call push lea call mov mov and mov call mov push call mov test jnz test jz mov jmp push lea push call pop pop cmp jz mov mov push mov call mov pop mov mov call mov call mov lea call mov call retn lea call push lea push call und und und und und mov nop push mov sub mov mov nop nop mov mov call mov mov ldx mov mov,jcnd jcnd goto jcnd push mov call push lea call mov mov and mov call mov push call mov test jnz test jz mov jmp push lea push call pop pop cmp jz mov mov push mov call mov pop mov mov call mov call mov lea call mov call retn lea call push lea push call und und und und und mov nop push mov sub mov mov nop nop mov mov call mov mov ldx mov mov mov
4387892,??$use_facet@V?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@@std@@YAABV?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@0@ABVlocale@0@@Z_0,sub_42F434,jcnd jcnd goto jcnd goto push mov call push lea call mov mov and mov call mov push call mov test jnz test jz mov jmp push lea push call pop pop cmp jz mov mov push mov call mov pop mov mov call mov call mov lea call mov call retn lea call push lea push call und und und und und mov nop push mov sub mov mov nop nop mov mov call mov mov ldx mov mov,jz cli xchg das rol insb retf push mov call push lea call mov mov and mov call mov push call mov test jnz test jz mov jmp push lea push call pop pop cmp jz mov mov push mov call mov pop mov mov call mov call mov lea call mov call retn lea call push lea push call lea jmp lea jmp mov lea mov xor call mov jmp
4388058,??$use_facet@V?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@@std@@YAABV?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@0@ABVlocale@0@@Z_1,??$use_facet@V?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@@std@@YAABV?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@0@ABVlocale@0@@Z_0,jcnd jcnd goto jcnd goto push mov call push lea call mov mov and mov call mov push call mov test jnz test jz mov jmp push lea push call pop pop cmp jz mov mov push mov call mov pop mov mov call mov call mov lea call mov call retn lea call push lea push call und und und und und mov nop push mov sub mov mov nop nop mov mov call mov mov ldx mov mov,jcnd jcnd goto jcnd push mov call push lea call mov mov and mov call mov push call mov test jnz test jz mov jmp push lea push call pop pop cmp jz mov mov push mov call mov pop mov mov call mov call mov lea call mov call retn lea call push lea push call und und und und und mov nop push mov sub mov mov nop nop mov mov call mov mov ldx mov mov mov
4388224,??$use_facet@V?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@@std@@YAABV?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@0@ABVlocale@0@@Z_2,??$use_facet@V?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@@std@@YAABV?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@0@ABVlocale@0@@Z_1,jcnd jcnd goto jcnd goto push mov call push lea call mov mov and mov call mov push call mov test jnz test jz mov jmp push lea push call pop pop cmp jz mov mov push mov call mov pop mov mov call mov call mov lea call mov call retn lea call push lea push call und und und und und mov nop push mov sub mov mov nop nop mov mov call mov mov ldx mov mov,jcnd jcnd goto jcnd push mov call push lea call mov mov and mov call mov push call mov test jnz test jz mov jmp push lea push call pop pop cmp jz mov mov push mov call mov pop mov mov call mov call mov lea call mov call retn lea call push lea push call und und und und und mov nop push mov sub mov mov nop nop mov mov call mov mov ldx mov mov mov
4388390,??$use_facet@V?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@@std@@YAABV?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@0@ABVlocale@0@@Z_3,??$use_facet@V?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@@std@@YAABV?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@0@ABVlocale@0@@Z_2,jcnd jcnd goto jcnd goto push mov call push lea call mov mov and mov call mov push call mov test jnz test jz mov jmp push lea push call pop pop cmp jz mov mov push mov call mov pop mov mov call mov call mov lea call mov call retn lea call push lea push call und und und und und mov nop push mov sub mov mov nop nop mov mov call mov mov ldx mov mov,jcnd jcnd goto jcnd push mov call push lea call mov mov and mov call mov push call mov test jnz test jz mov jmp push lea push call pop pop cmp jz mov mov push mov call mov pop mov mov call mov call mov lea call mov call retn lea call push lea push call und und und und und mov nop push mov sub mov mov nop nop mov mov call mov mov ldx mov mov mov
4388768,protected: virtual void near * std::numpunct<unsigned short>::`vector deleting destructor'(unsigned int),protected: virtual void near * std::numpunct<unsigned short>::`vector deleting destructor'(unsigned int),jcnd push mov push mov mov call test mov jz push push call pop pop mov pop pop retn mov mov mov mov mov mov stx mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets mov mov mov mov stx mov mov mov nop push nop push mov nop nop mov mov call nop pop nop pop mov nop pop mov add icall,jcnd push mov push mov mov call test mov jz push push call pop pop mov pop pop retn mov mov mov mov mov mov stx mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets mov mov mov mov stx mov mov mov nop push nop push mov nop nop mov mov call nop pop nop pop mov nop pop mov add icall
4388816,??_E?$numpunct@G@std@@MAEPAXI@Z_0,??_E?$numpunct@G@std@@MAEPAXI@Z_0,jcnd push mov push mov mov call test mov jz push push call pop pop mov pop pop retn mov mov mov mov mov mov stx mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets mov mov mov mov stx mov mov mov nop push nop push mov nop nop mov mov call nop pop nop pop mov nop pop mov add icall,jcnd push mov push mov mov call test mov jz push push call pop pop mov pop pop retn mov mov mov mov mov mov stx mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets mov mov mov mov stx mov mov mov nop push nop push mov nop nop mov mov call nop pop nop pop mov nop pop mov add icall
4389988,"public: static unsigned int std::num_get<char,class std::istreambuf_iterator<char,struct std::char_traits<char>>>::_Getcat(class std::locale::facet const near * near *,class std::locale const near *)","public: static unsigned int std::num_get<char,class std::istreambuf_iterator<char,struct std::char_traits<char>>>::_Getcat(class std::locale::facet const near * near *,class std::locale const near *)",jcnd jcnd jcnd goto jcnd push mov call mov xor mov test jz cmp jnz push call mov pop mov and test jz mov call push lea call inc mov and jmp xor mov test jz lea call push pop call retn und und und und und mov mov add ldx mov mov mov mov setz setp sets mov mov mov sub stx mov and mov mov setz setp sets mov mov mov mov ldx setb seto sub setz setp,jcnd jcnd jcnd goto jcnd push mov call mov xor mov test jz cmp jnz push call mov pop mov and test jz mov call push lea call inc mov and jmp xor mov test jz lea call push pop call retn und und und und und mov mov add ldx mov mov mov mov setz setp sets mov mov mov sub stx mov and mov mov setz setp sets mov mov mov mov ldx setb seto sub setz setp
4390092,?_Getcat@?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@SAIPAPBVfacet@locale@2@PBV42@@Z_0,?_Getcat@?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@SAIPAPBVfacet@locale@2@PBV42@@Z_0,jcnd jcnd jcnd goto jcnd push mov call mov xor mov test jz cmp jnz push call mov pop mov and test jz mov call push lea call inc mov and jmp xor mov test jz lea call push pop call retn und und und und und mov mov add ldx mov mov mov mov setz setp sets mov mov mov sub stx mov and mov mov setz setp sets mov mov mov mov ldx setb seto sub setz setp,jcnd jcnd jcnd goto jcnd push mov call mov xor mov test jz cmp jnz push call mov pop mov and test jz mov call push lea call inc mov and jmp xor mov test jz lea call push pop call retn und und und und und mov mov add ldx mov mov mov mov setz setp sets mov mov mov sub stx mov and mov mov setz setp sets mov mov mov mov ldx setb seto sub setz setp
4390196,"public: static unsigned int std::numpunct<char>::_Getcat(class std::locale::facet const near * near *,class std::locale const near *)",sub_42FD34,jcnd jcnd jcnd goto jcnd push mov call mov xor mov test jz cmp jnz push call mov pop mov and test jz mov call push lea call and inc mov push push mov mov mov call jmp xor mov test jz lea call push pop call retn und und und und und mov mov add ldx mov mov mov mov setz setp sets mov mov mov sub stx mov and mov mov setz setp sets mov mov mov mov,jcnd jcnd jcnd goto jcnd goto push mov call mov xor mov test jz cmp jnz push call mov pop mov and test jz mov call push lea call and inc mov push push mov mov mov call jmp xor mov test jz lea call push pop call retn jz cli mov xor scasb fcmovb lds scasd stosb xor sbb lahf pop jnp xchg jnp les dec call pop xchg mov jz mov jno aad xor xchg mov out fistp
4397440,"protected: virtual class std::istreambuf_iterator<char,struct std::char_traits<char>> std::num_get<char,class std::istreambuf_iterator<char,struct std::char_traits<char>>>::do_get(class std::istreambuf_iterator<char,struct std::char_traits<char>>,class std::istreambuf_iterator<char,struct std::char_traits<char>>,class std::ios_base near &,int near &,unsigned int near &)const",sub_431980,push mov sub push lea push push lea push push push push push push call mov mov mov mov mov mov mov mov mov pop leave retn mov mov mov mov und und mov sub mov nop push mov mov add ldx nop push mov sub mov mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push mov mov add ldx nop push nop push mov,jcnd goto jcnd goto goto jz cli cmp retf jnz out into adc scasb add in sti call mov mov call mov mov setb seto sub setz setp sets nop pop ldx add icall mov mov lnot mov call ext mov cfadd ofadd add cfadd ofadd or or add setz setp sets mov mov ldx setb seto sub setz setp sets mov add mov mov ldx cfadd ofadd add setz setp sets mov call call mov nop nop mov nop
4400032,"protected: virtual class std::ostreambuf_iterator<unsigned short,struct std::char_traits<unsigned short>> std::num_put<unsigned short,class std::ostreambuf_iterator<unsigned short,struct std::char_traits<unsigned short>>>::do_put(class std::ostreambuf_iterator<unsigned short,struct std::char_traits<unsigned short>>,class std::ios_base near &,unsigned short,double)const",sub_4323A0,jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd push mov call mov mov mov and mov mov mov mov mov and and mov mov test jg jl test jnz cmp jz push pop xor fld mov mov cmp jnz fld fabs fcomp fnstsw test jnz lea push push push fstp call mov mov cdq add xor sub imul cdq idiv add push lea fstp push lea call cmp lea mov mov jb mov fld lea push push fstp push push,dec and int jge mov das mov mov stosd loop outsb in cmp idiv daa jmp retn xchg stc xor mov icebp cmp push cdq scasd mov cdq adc mov add enter push stosd stosb les inc jmp
4400320,"protected: virtual class std::ostreambuf_iterator<unsigned short,struct std::char_traits<unsigned short>> std::num_put<unsigned short,class std::ostreambuf_iterator<unsigned short,struct std::char_traits<unsigned short>>>::do_put(class std::ostreambuf_iterator<unsigned short,struct std::char_traits<unsigned short>>,class std::ios_base near &,unsigned short,long double)const",sub_4324C0,jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd push mov call mov mov mov and mov mov mov mov mov and and mov mov test jg jl test jnz cmp jz push pop xor fld mov mov cmp jnz fld fabs fcomp fnstsw test jnz lea push push push fstp call mov mov cdq add xor sub imul cdq idiv add push lea fstp push lea call cmp lea mov mov jb mov fld lea push push fstp push push,adc lodsb mov xchg imul arpl mov inc outsd jb sti or jns sbb push insd or call jmp dec and in jle mov das mov mov stosd loop outsb in cmp idiv daa jmp arpl lodsb mov fcmovb dec inc retf retn xchg stc xor mov icebp cmp push cdq scasd mov cdq adc mov add enter push stosd stosb les inc jmp
4401296,sub_432890,sub_432890,mov retn mov mov add ldx mov nop pop mov icall,jcnd goto das jb std cli scasb add in sti call ext mov mov call mov call mov mov ldx setb seto sub setz setp sets mov add mov mov ldx cfadd ofadd add setz setp sets mov call call mov nop nop mov nop nop mov mov icall
