address,name_legit,name_patched,size_legit,size_patched,nodes_legit,nodes_patched,edges_legit,edges_patched,inst_count_legit,inst_count_patched,mnemonic_sha1_legit,mnemonic_sha1_patched,disasm_sha1_legit,disasm_sha1_patched,mnemonic_preview_legit,mnemonic_preview_patched,_merge,classification,inst_delta,size_delta
4538336,"private: double Concurrency::details::HillClimbing::CalculateThroughput(unsigned int,unsigned int,unsigned int,unsigned int)","private: double Concurrency::details::HillClimbing::CalculateThroughput(unsigned int,unsigned int,unsigned int,unsigned int)",59,59,5,5,12,12,112,112,6b3fde9cef073ccc3f7e578b2f82c511c4f2b064,6b3fde9cef073ccc3f7e578b2f82c511c4f2b064,f6b7c16f90a008c09b436e9891f358012f7d0371,f6b7c16f90a008c09b436e9891f358012f7d0371,jcnd jcnd push mov push push mov fild test jns fadd mov fstp fld fmul fild test jns fadd fstp fdiv leave retn mov mov mov add ldx mov mov mov add ldx i2f f2f und mov and mov mov setz setp sets mov mov lnot mov mov ldx fadd und mov mov add ldx mov f2f und mov mov sub stx.fpu mov mov sub ldx f2f und mov mov ldx fmul und mov mov add ldx i2f f2f und,jcnd jcnd push mov push push mov fild test jns fadd mov fstp fld fmul fild test jns fadd fstp fdiv leave retn mov mov mov add ldx mov mov mov add ldx i2f f2f und mov and mov mov setz setp sets mov mov lnot mov mov ldx fadd und mov mov add ldx mov f2f und mov mov sub stx.fpu mov mov sub ldx f2f und mov mov ldx fmul und mov mov add ldx i2f f2f und,both,same,,
4538395,"private: double Concurrency::details::HillClimbing::CalculateThroughputSlope(int,int)","private: double Concurrency::details::HillClimbing::CalculateThroughputSlope(int,int)",187,187,3,3,6,6,327,327,b5675c8618f1bded04abd5531fce2cd16c75c1f4,b5675c8618f1bded04abd5531fce2cd16c75c1f4,1b8febc3ef4aa083966838f920d0cdadda2a09c6,1b8febc3ef4aa083966838f920d0cdadda2a09c6,jcnd push mov sub push push push push mov call mov mov push mov call mov mov call fstp mov call fld mov sub fsub fxch mov fst fdivrp fild fstp fld fild fstp fdiv fdivp fsub fstp call fild fstp fdiv fstp fld fabs fldz fcom fnstsw fstp test jp fstp mov call fild fstp fdiv fadd call fdiv fabs fmul call fmul pop pop pop leave retn mov mov mov mov und und mov mov add ldx nop,jcnd push mov sub push push push push mov call mov mov push mov call mov mov call fstp mov call fld mov sub fsub fxch mov fst fdivrp fild fstp fld fild fstp fdiv fdivp fsub fstp call fild fstp fdiv fstp fld fabs fldz fcom fnstsw fstp test jp fstp mov call fild fstp fdiv fadd call fdiv fabs fmul call fmul pop pop pop leave retn mov mov mov mov und und mov mov add ldx nop,both,same,,
4538582,public: double Concurrency::details::HillClimbing::MeasuredHistory::CoefficientOfVariationMean(void),public: double Concurrency::details::HillClimbing::MeasuredHistory::CoefficientOfVariationMean(void),55,55,1,1,0,0,94,94,860f673dae6ad6ba16227e2eb4063a7b15ad9b58,860f673dae6ad6ba16227e2eb4063a7b15ad9b58,cdf2947bdd46b1c83b502499185cb36f5714f9ac,cdf2947bdd46b1c83b502499185cb36f5714f9ac,push mov sub push mov call call fstp fild fstp fld call fdivr mov fstp call fdivr pop leave retn mov mov mov mov und und mov mov nop nop mov mov call mov nop nop mov mov call f2f und mov mov sub stx.fpu mov mov add ldx i2f f2f und f2f und mov mov sub stx.fpu mov mov sub ldx f2f und f2f mov mov sub ldx fdiv und mov f2f und mov mov sub stx.fpu mov nop,push mov sub push mov call call fstp fild fstp fld call fdivr mov fstp call fdivr pop leave retn mov mov mov mov und und mov mov nop nop mov mov call mov nop nop mov mov call f2f und mov mov sub stx.fpu mov mov add ldx i2f f2f und f2f und mov mov sub stx.fpu mov mov sub ldx f2f und f2f mov mov sub ldx fdiv und mov f2f und mov mov sub stx.fpu mov nop,both,same,,
4538637,private: void Concurrency::details::HillClimbing::EstablishControlSetting(unsigned int),private: void Concurrency::details::HillClimbing::EstablishControlSetting(unsigned int),69,69,3,3,6,6,112,112,c5952ceb2a8189913d777665fd0324fbce50c801,c5952ceb2a8189913d777665fd0324fbce50c801,701e1a530343c2cf86347394d3c20a2119af9459,701e1a530343c2cf86347394d3c20a2119af9459,jcnd push mov mov push mov mov cmp jz mov mov push mov call fldz xor fst mov mov mov mov fstp call pop pop retn mov mov mov add ldx mov mov mov mov add ldx mov mov setb seto sub setz setp sets mov mov mov mov mov add stx mov nop push mov mov mov add stx mov nop nop mov mov call f2f und mov mov mov setz setp sets f2f und mov mov stx.fpu mov,jcnd push mov mov push mov mov cmp jz mov mov push mov call fldz xor fst mov mov mov mov fstp call pop pop retn mov mov mov add ldx mov mov mov mov add ldx mov mov setb seto sub setz setp sets mov mov mov mov mov add stx mov nop push mov mov mov add stx mov nop nop mov mov call f2f und mov mov mov setz setp sets f2f und mov mov stx.fpu mov,both,same,,
4538706,private: void Concurrency::details::HillClimbing::FlushHistories(void),private: void Concurrency::details::HillClimbing::FlushHistories(void),70,70,7,7,20,20,165,165,d6962126d8fdfe2ebae4e3a2b87ac505cf8bebc0,d6962126d8fdfe2ebae4e3a2b87ac505cf8bebc0,9bc087ba5f6183c5b82a48836188a7095497fb33,9bc087ba5f6183c5b82a48836188a7095497fb33,jcnd jcnd jcnd jcnd fldz lea push push pop mov cmp jz cmp jz mov sub cmp jbe and and and fst fst add sub jnz fstp pop retn f2f und mov add mov mov nop nop nop mov mov mov ldx mov mov mov add ldx mov setb seto sub setz setp sets mov mov mov mov add ldx mov setb seto sub setz setp sets mov mov mov mov add ldx mov mov mov add ldx setb seto,jcnd jcnd jcnd jcnd fldz lea push push pop mov cmp jz cmp jz mov sub cmp jbe and and and fst fst add sub jnz fstp pop retn f2f und mov add mov mov nop nop nop mov mov mov ldx mov mov mov add ldx mov setb seto sub setz setp sets mov mov mov mov add ldx mov setb seto sub setz setp sets mov mov mov mov add ldx mov mov mov add ldx setb seto,both,same,,
4538776,private: class Concurrency::details::HillClimbing::MeasuredHistory near * Concurrency::details::HillClimbing::GetHistory(unsigned int),private: class Concurrency::details::HillClimbing::MeasuredHistory near * Concurrency::details::HillClimbing::GetHistory(unsigned int),43,43,3,3,6,6,105,105,04d4797237d7aa14600e2addb87c31f655c9983a,04d4797237d7aa14600e2addb87c31f655c9983a,f7df54332ea3328aa41fcc14a755958304962cf4,f7df54332ea3328aa41fcc14a755958304962cf4,jcnd push mov mov mov and shl add cmp jz fldz and and fst fstp mov pop retn mov mov mov add ldx mov mov mov and mov mov setz setp sets mov cfshl shl und setz setp sets cfadd ofadd add setz setp sets mov mov mov add ldx setb seto sub setz setp sets mov mov f2f und mov mov add ldx mov and mov mov setz setp sets stx mov mov add ldx mov and mov mov,jcnd push mov mov mov and shl add cmp jz fldz and and fst fstp mov pop retn mov mov mov add ldx mov mov mov and mov mov setz setp sets mov cfshl shl und setz setp sets cfadd ofadd add setz setp sets mov mov mov add ldx setb seto sub setz setp sets mov mov f2f und mov mov add ldx mov and mov mov setz setp sets stx mov mov add ldx mov and mov mov,both,same,,
4538819,sub_4541C3,sub_4541C3,25,25,1,1,0,0,44,44,c61ff14fea39a19d8d91441c2a8b9a9c0fd0de5f,c61ff14fea39a19d8d91441c2a8b9a9c0fd0de5f,97174ed35d17311f1b3956a51e73fb426fcff49a,97174ed35d17311f1b3956a51e73fb426fcff49a,mov test setz mov xor test setnz retn mov mov add ldx mov mov and mov mov setz setp sets mov mov mov mov add stx mov mov mov setz setp sets mov and mov mov setz setp sets xdu nop pop mov icall,mov test setz mov xor test setnz retn mov mov add ldx mov mov and mov mov setz setp sets mov mov mov mov add stx mov mov mov setz setp sets mov and mov mov setz setp sets xdu nop pop mov icall,both,same,,
4538844,private: bool Concurrency::details::HillClimbing::IsStableHistory(class Concurrency::details::HillClimbing::MeasuredHistory near *),private: bool Concurrency::details::HillClimbing::IsStableHistory(class Concurrency::details::HillClimbing::MeasuredHistory near *),48,48,6,6,16,16,97,97,62f17482aa142e41b324d0e267bc95420dff7d9a,62f17482aa142e41b324d0e267bc95420dff7d9a,8223711282f55860aea90b0d1e4b17bb31d3a3ea,8223711282f55860aea90b0d1e4b17bb31d3a3ea,jcnd jcnd jcnd goto push mov mov cmp ja cmp jb call fabs fcomp fnstsw test jnz xor jmp mov pop retn mov mov mov add ldx mov mov mov add ldx mov setb seto sub setz setp sets mov mov or lnot mov mov add ldx mov setb seto sub setz setp sets mov mov mov nop nop mov mov call f2f und mov mov ldx setb.fpu setp.fpu setz.fpu mov mov mov and mov mov setz setp sets mov,jcnd jcnd jcnd goto push mov mov cmp ja cmp jb call fabs fcomp fnstsw test jnz xor jmp mov pop retn mov mov mov add ldx mov mov mov add ldx mov setb seto sub setz setp sets mov mov or lnot mov mov add ldx mov setb seto sub setz setp sets mov mov mov nop nop mov mov call f2f und mov mov ldx setb.fpu setp.fpu setz.fpu mov mov mov and mov mov setz setp sets mov,both,same,,
4538892,public: double Concurrency::details::HillClimbing::MeasuredHistory::Mean(void),public: double Concurrency::details::HillClimbing::MeasuredHistory::Mean(void),32,32,3,3,4,4,74,74,19392942f45654918a1788a272feb871f6a7a3ba,19392942f45654918a1788a272feb871f6a7a3ba,338e18d583f56099878e76574e20565548384eac,338e18d583f56099878e76574e20565548384eac,jcnd goto push mov push push mov mov test jnz fldz leave retn fild fstp fld fdivr leave retn mov mov mov add ldx mov mov mov mov sub stx mov and mov mov setz setp sets mov mov lnot f2f und nop pop mov icall mov mov sub ldx i2f f2f und f2f und mov mov sub stx.fpu mov mov sub ldx f2f und mov mov ldx fdiv und nop pop mov icall,jcnd goto push mov push push mov mov test jnz fldz leave retn fild fstp fld fdivr leave retn mov mov mov add ldx mov mov mov mov sub stx mov and mov mov setz setp sets mov mov lnot f2f und nop pop mov icall mov mov sub ldx i2f f2f und f2f und mov mov sub stx.fpu mov mov sub ldx f2f und mov mov ldx fdiv und nop pop mov icall,both,same,,
4538924,private: unsigned int Concurrency::details::HillClimbing::RecommendControlSetting(unsigned int),private: unsigned int Concurrency::details::HillClimbing::RecommendControlSetting(unsigned int),208,208,22,22,68,68,409,409,6cc33525ab719799f42694063fc7ac8531e599fa,6cc33525ab719799f42694063fc7ac8531e599fa,bbec9db7c274e67f234f459d16f07d0cc7927909,bbec9db7c274e67f234f459d16f07d0cc7927909,jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd push mov push push push push mov mov mov mov call mov mov add call mov mov mov mov mov lea cmp jnb mov cmp jbe mov sub cmp jbe mov cmp jnz cmp jbe dec jmp inc cmp jbe mov cmp jnb mov cmp jz mov sub push call pop cmp jnz mov dec cmp jz mov sub push call pop cmp jnz push mov,jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd push mov push push push push mov mov mov mov call mov mov add call mov mov mov mov mov lea cmp jnb mov cmp jbe mov sub cmp jbe mov cmp jnz cmp jbe dec jmp inc cmp jbe mov cmp jnb mov cmp jz mov sub push call pop cmp jnz mov dec cmp jz mov sub push call pop cmp jnz push mov,both,same,,
4539132,"public: unsigned int Concurrency::details::HillClimbing::Update(unsigned int,unsigned int,unsigned int,unsigned int)","public: unsigned int Concurrency::details::HillClimbing::Update(unsigned int,unsigned int,unsigned int,unsigned int)",448,448,29,29,88,88,761,761,ff0af69b3f1c62870eafea25f32f981db93d04b8,ff0af69b3f1c62870eafea25f32f981db93d04b8,ddcae4bb1d952b52f817ac6c213c9be7030fdbbb,ddcae4bb1d952b52f817ac6c213c9be7030fdbbb,jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto jcnd goto jcnd jcnd jcnd jcnd jcnd goto goto jcnd push mov sub push push mov mov test jnz xor jmp inc push push call mov mov mov test jz add add cmp jnb cmp jnb mov sub mov add mov cmp jb cmp jnb cmp jnb cmp jnz mov inc mov mov mov mov call add cmp jnb mov jmp push lea inc push xor mov push mov,jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto jcnd goto jcnd jcnd jcnd jcnd jcnd goto goto jcnd push mov sub push push mov mov test jnz xor jmp inc push push call mov mov mov test jz add add cmp jnb cmp jnb mov sub mov add mov cmp jb cmp jnb cmp jnb cmp jnz mov inc mov mov mov mov call add cmp jnb mov jmp push lea inc push xor mov push mov,both,same,,
4539580,public: double Concurrency::details::HillClimbing::MeasuredHistory::Variance(void),public: double Concurrency::details::HillClimbing::MeasuredHistory::Variance(void),76,76,5,5,10,10,158,158,93ca06e04f39e7cc7edb015610a5bfa1e7e38155,93ca06e04f39e7cc7edb015610a5bfa1e7e38155,48888a4b19bb8aed2b0ac1460be68c6262ce1d63,48888a4b19bb8aed2b0ac1460be68c6262ce1d63,jcnd jcnd goto push mov push push mov fldz mov fld cmp jl fstp dec fld fmul fild fstp fdiv mov fsubr fild fstp fdiv fld fabs fcomp fnstsw test jnz fstp leave retn fstp leave retn mov mov mov add ldx mov f2f und mov mov mov sub stx f2f und mov mov setb seto sub setz setp sets mov mov xor und seto sub setz setp sets mov mov ldx f2f und fmul und mov mov sub ldx,jcnd jcnd goto push mov push push mov fldz mov fld cmp jl fstp dec fld fmul fild fstp fdiv mov fsubr fild fstp fdiv fld fabs fcomp fnstsw test jnz fstp leave retn fstp leave retn mov mov mov add ldx mov f2f und mov mov mov sub stx f2f und mov mov setb seto sub setz setp sets mov mov xor und seto sub setz setp sets mov mov ldx f2f und fmul und mov mov sub ldx,both,same,,
4540634,"public: void Concurrency::details::List<class Concurrency::details::ExecutionResource,class Concurrency::details::CollectionTypes::Count>::AddTail(class Concurrency::details::ExecutionResource near *)","public: void Concurrency::details::List<class Concurrency::details::ExecutionResource,class Concurrency::details::CollectionTypes::Count>::AddTail(class Concurrency::details::ExecutionResource near *)",57,57,4,4,8,8,121,121,0c070d0145a350830e4fcda25ebb80dc337478b4,0c070d0145a350830e4fcda25ebb80dc337478b4,f115aceeed1e0c4a122fe5729a41e70811c2e17e,f115aceeed1e0c4a122fe5729a41e70811c2e17e,jcnd goto push mov mov mov test jnz mov mov jmp mov mov mov mov mov mov mov mov mov inc mov pop retn mov mov mov add ldx mov mov mov add ldx mov mov and mov mov setz setp sets mov mov lnot mov mov mov add stx mov mov mov add stx mov mov mov mov add ldx mov mov mov mov add stx mov mov add ldx mov mov mov mov add stx mov mov add,jcnd goto push mov mov mov test jnz mov mov jmp mov mov mov mov mov mov mov mov mov inc mov pop retn mov mov mov add ldx mov mov mov add ldx mov mov and mov mov setz setp sets mov mov lnot mov mov mov add stx mov mov mov add stx mov mov mov mov add ldx mov mov mov mov add stx mov mov add ldx mov mov mov mov add stx mov mov add,both,same,,
4540691,sub_454913,sub_454913,15,15,2,2,2,2,17,17,4bc0ef3867bba07c696292d84c52602b0cc678cd,4bc0ef3867bba07c696292d84c52602b0cc678cd,7606f27a975b2f3466ce4be7181942bc28424c24,7606f27a975b2f3466ce4be7181942bc28424c24,push mov add pop jmp mov mov cfadd ofadd add setz setp sets mov mov mov call,push mov add pop jmp mov mov cfadd ofadd add setz setp sets mov mov mov call,both,same,,
4540880,public: unsigned int Concurrency::details::SchedulerProxy::AdjustAllocationIncrease(unsigned int)const,public: unsigned int Concurrency::details::SchedulerProxy::AdjustAllocationIncrease(unsigned int)const,112,112,10,10,26,26,225,225,c24e976675f863882cd712fdd1ca9a9d04c07e10,c24e976675f863882cd712fdd1ca9a9d04c07e10,38d2ef7e4fae1d3d20a1506c048a2246ce6282a3,38d2ef7e4fae1d3d20a1506c048a2246ce6282a3,jcnd jcnd goto jcnd jcnd push mov push push mov xor mov mov cmp jbe mov sub push mov mov imul xor cmp jb div mov jmp sub lea div lea pop mov add mov call cmp jb mov call mov cmp jb mov pop mov pop pop retn mov mov mov mov mov setz setp sets mov mov add ldx mov mov mov add ldx mov mov setb seto sub setz setp sets mov mov or mov mov add,jcnd jcnd goto jcnd jcnd push mov push push mov xor mov mov cmp jbe mov sub push mov mov imul xor cmp jb div mov jmp sub lea div lea pop mov add mov call cmp jb mov call mov cmp jb mov pop mov pop pop retn mov mov mov mov mov setz setp sets mov mov add ldx mov mov mov add ldx mov mov setb seto sub setz setp sets mov mov or mov mov add,both,same,,
4540992,public: virtual void Concurrency::details::SchedulerProxy::BindContext(struct Concurrency::IExecutionContext near *),public: virtual void Concurrency::details::SchedulerProxy::BindContext(struct Concurrency::IExecutionContext near *),91,91,5,5,10,10,148,148,5631ecd35c73f55156c7835ae33acf93b4918ee5,5631ecd35c73f55156c7835ae33acf93b4918ee5,610c1b30ed15aac48c9f0a5b9b92ab3c3ec95e88,610c1b30ed15aac48c9f0a5b9b92ab3c3ec95e88,jcnd jcnd goto push mov sub push push push mov mov test jz mov mov mov call mov call test jnz mov push mov mov call mov call pop pop pop leave retn push lea call push lea push call mov mov mov mov und und mov mov add ldx mov mov mov and mov mov setz setp sets mov mov mov mov ldx mov mov mov add ldx mov mov mov nop nop mov mov ldx nop mov mov,jcnd jcnd goto push mov sub push push push mov mov test jz mov mov mov call mov call test jnz mov push mov mov call mov call pop pop pop leave retn push lea call push lea push call mov mov mov mov und und mov mov add ldx mov mov mov and mov mov setz setp sets mov mov mov mov ldx mov mov mov add ldx mov mov mov nop nop mov mov ldx nop mov mov,both,same,,
4541608,public: void Concurrency::details::SchedulerProxy::DecrementCoreSubscription(class Concurrency::details::ExecutionResource near *),public: void Concurrency::details::SchedulerProxy::DecrementCoreSubscription(class Concurrency::details::ExecutionResource near *),74,74,4,4,10,10,162,162,80c4c1f940eafa4366f7ef5851d4ecf692acd987,80c4c1f940eafa4366f7ef5851d4ecf692acd987,45a5d5383176a3b384fd8971542043125a592fc2,45a5d5383176a3b384fd8971542043125a592fc2,jcnd jcnd push mov mov push imul mov mov imul mov or xadd pop jnz mov sub mov neg sbb inc cmp jbe push call pop retn mov mov mov add ldx mov mov mov add ldx mov mov xds xds mul mov setnz setnz und und und mov mov add ldx mov mov mov add ldx mov mov mov xds xds mul mov setnz setnz und und und mov add mov add ldx mov mov or mov mov setz,jcnd jcnd push mov mov push imul mov mov imul mov or xadd pop jnz mov sub mov neg sbb inc cmp jbe push call pop retn mov mov mov add ldx mov mov mov add ldx mov mov xds xds mul mov setnz setnz und und und mov mov add ldx mov mov mov add ldx mov mov mov xds xds mul mov setnz setnz und und und mov add mov add ldx mov mov or mov mov setz,both,same,,
4541682,"public: void Concurrency::details::SchedulerProxy::DecrementFixedCoreCount(unsigned int,unsigned int,bool)","public: void Concurrency::details::SchedulerProxy::DecrementFixedCoreCount(unsigned int,unsigned int,bool)",121,121,9,9,26,26,274,274,c92605ae9718b5320f37cfeda264aee9e900550c,c92605ae9718b5320f37cfeda264aee9e900550c,f83261e80d212a2840817a7949cb62a01850e2f8,f83261e80d212a2840817a7949cb62a01850e2f8,jcnd jcnd jcnd jcnd jcnd push mov push mov push imul push mov imul push mov mov mov add cmp jz dec dec sub jnz mov add dec dec cmp jz push push mov call mov mov cmp jz mov mov cmp jnz dec pop pop pop leave retn mov mov mov add ldx mov mov mov add ldx mov mov xds xds mul mov setnz setnz und und und mov mov mov xds xds mul mov setnz setnz und,jcnd jcnd jcnd jcnd jcnd push mov push mov push imul push mov imul push mov mov mov add cmp jz dec dec sub jnz mov add dec dec cmp jz push push mov call mov mov cmp jz mov mov cmp jnz dec pop pop pop leave retn mov mov mov add ldx mov mov mov add ldx mov mov xds xds mul mov setnz setnz und und und mov mov mov xds xds mul mov setnz setnz und,both,same,,
4542112,sub_454EA0,sub_454EA0,29,29,1,1,0,0,46,46,e0d45391a4399869f725ea4b7513ca2a1ed19ec3,e0d45391a4399869f725ea4b7513ca2a1ed19ec3,8efb033b0a8e7344e5f8e9a3e5e85b2079e61a55,8efb033b0a8e7344e5f8e9a3e5e85b2079e61a55,push push mov call mov mov mov call mov call pop pop retn mov mov nop nop mov mov call mov mov ldx mov mov mov add ldx mov mov mov nop nop mov mov ldx nop mov mov nop nop icall nop pop mov icall,push push mov call mov mov mov call mov call pop pop retn mov mov nop nop mov mov call mov mov ldx mov mov mov add ldx mov mov mov nop nop mov mov ldx nop mov mov nop nop icall nop pop mov icall,both,same,,
4542141,sub_454EBD,sub_454EBD,29,29,4,4,10,10,67,67,8741517f2ef4b319a5f66738f43f22aa5d5d9424,8741517f2ef4b319a5f66738f43f22aa5d5d9424,d42a5814cf7f1fcf9e05c11efc6541d8c63f5c81,d42a5814cf7f1fcf9e05c11efc6541d8c63f5c81,jcnd jcnd mov push xor push call pop test jz test jnz mov mov pop retn mov mov add ldx mov mov mov mov setz setp sets mov mov add ldx nop push mov nop nop mov mov call nop pop mov and mov mov setz setp sets mov mov mov mov and mov mov setz setp sets mov mov lnot mov mov nop pop mov icall,jcnd jcnd mov push xor push call pop test jz test jnz mov mov pop retn mov mov add ldx mov mov mov mov setz setp sets mov mov add ldx nop push mov nop nop mov mov call nop pop mov and mov mov setz setp sets mov mov mov mov and mov mov setz setp sets mov mov lnot mov mov nop pop mov icall,both,same,,
4542176,public: virtual struct Concurrency::IThreadProxy near * Concurrency::details::SchedulerProxy::GetNewThreadProxy(struct Concurrency::IExecutionContext near *),public: virtual struct Concurrency::IThreadProxy near * Concurrency::details::SchedulerProxy::GetNewThreadProxy(struct Concurrency::IExecutionContext near *),80,80,3,3,6,6,128,128,a548637231cc5a58a9fe3c4866e12b65cb8fc78d,a548637231cc5a58a9fe3c4866e12b65cb8fc78d,6fbe7fa5426aa88008d8f012f3a2ae942c15b251,6fbe7fa5426aa88008d8f012f3a2ae942c15b251,jcnd push mov push push push mov mov test jnz mov add call mov mov mov push push mov mov call mov call push mov mov call pop mov pop pop pop retn mov mov mov mov add ldx mov mov and mov mov setz setp sets mov mov lnot mov mov add ldx mov mov cfadd ofadd add setz setp sets mov mov nop nop mov mov call mov mov mov mov add stx mov mov ldx mov mov,jcnd push mov push push push mov mov test jnz mov add call mov mov mov push push mov mov call mov call push mov mov call pop mov pop pop pop retn mov mov mov mov add ldx mov mov and mov mov setz setp sets mov mov lnot mov mov add ldx mov mov cfadd ofadd add setz setp sets mov mov nop nop mov mov call mov mov mov mov add stx mov mov ldx mov mov,both,same,,
4543063,public: void Concurrency::details::SchedulerProxy::IncrementCoreSubscription(class Concurrency::details::ExecutionResource near *),public: void Concurrency::details::SchedulerProxy::IncrementCoreSubscription(class Concurrency::details::ExecutionResource near *),78,78,4,4,10,10,182,182,1c3c00675d7c5e97e2871ec4ca3f6afca63295d7,1c3c00675d7c5e97e2871ec4ca3f6afca63295d7,2c711d6111a43b9cb5bd3e93ccc1e633fccd1b11,2c711d6111a43b9cb5bd3e93ccc1e633fccd1b11,jcnd jcnd push mov mov push imul mov mov imul mov xor inc xadd inc pop cmp jnz mov sub mov neg sbb inc cmp jbe push call pop retn mov mov mov add ldx mov mov mov add ldx mov mov xds xds mul mov setnz setnz und und und mov mov add ldx mov mov mov add ldx mov mov mov xds xds mul mov setnz setnz und und und mov add mov add ldx mov mov mov,jcnd jcnd push mov mov push imul mov mov imul mov xor inc xadd inc pop cmp jnz mov sub mov neg sbb inc cmp jbe push call pop retn mov mov mov add ldx mov mov mov add ldx mov mov xds xds mul mov setnz setnz und und und mov mov add ldx mov mov mov add ldx mov mov mov xds xds mul mov setnz setnz und und und mov add mov add ldx mov mov mov,both,same,,
4543141,"public: void Concurrency::details::SchedulerProxy::IncrementFixedCoreCount(unsigned int,unsigned int,bool)","public: void Concurrency::details::SchedulerProxy::IncrementFixedCoreCount(unsigned int,unsigned int,bool)",134,134,9,9,26,26,298,298,db33a3c6e7b5a1139a464ca91047073bc18ec057,db33a3c6e7b5a1139a464ca91047073bc18ec057,0225e9161cb4da9e07994ef4471f74b68df4a525,0225e9161cb4da9e07994ef4471f74b68df4a525,jcnd jcnd jcnd jcnd jcnd push mov push push imul push mov push mov imul push mov mov mov mov add mov lea mov test jnz mov add inc inc cmp jz push mov mov push call mov test jz mov mov mov cmp jnz inc test jz inc inc pop pop pop leave retn mov mov mov add ldx mov mov xds xds mul mov setnz setnz und und und mov mov add ldx mov mov mov mov add,jcnd jcnd jcnd jcnd jcnd push mov push push imul push mov push mov imul push mov mov mov mov add mov lea mov test jnz mov add inc inc cmp jz push mov mov push call mov test jz mov mov mov cmp jnz inc test jz inc inc pop pop pop leave retn mov mov mov add ldx mov mov xds xds mul mov setnz setnz und und und mov mov add ldx mov mov mov mov add,both,same,,
4543275,public: class Concurrency::details::ExecutionResource near * Concurrency::details::SchedulerProxy::ReferenceCurrentThreadExecutionResource(void),public: class Concurrency::details::ExecutionResource near * Concurrency::details::SchedulerProxy::ReferenceCurrentThreadExecutionResource(void),169,169,15,15,44,44,340,340,2410ac10bf42966d0edc8167a66de73855dde72d,2410ac10bf42966d0edc8167a66de73855dde72d,5c8498113c7e31b720196a1200e661b634e20298,5c8498113c7e31b720196a1200e661b634e20298,jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd goto jcnd goto push mov push push mov push mov mov push call mov pop test jz and jz cmp jnz and mov add mov test jz cmp jnz mov call jmp and push lea mov mov mov call mov call mov mov add test jz cmp jz xor jmp mov call mov mov mov call mov call mov pop test jz push mov call jmp xor pop pop leave retn mov,jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd goto jcnd goto push mov push push mov push mov mov push call mov pop test jz and jz cmp jnz and mov add mov test jz cmp jnz mov call jmp and push lea mov mov mov call mov call mov mov add test jz cmp jz xor jmp mov call mov mov mov call mov call mov pop test jz push mov call jmp xor pop pop leave retn mov,both,same,,
4543444,"public: void Concurrency::details::List<class Concurrency::details::ExecutionResource,class Concurrency::details::CollectionTypes::Count>::Remove(class Concurrency::details::ExecutionResource near *)","public: void Concurrency::details::List<class Concurrency::details::ExecutionResource,class Concurrency::details::CollectionTypes::Count>::Remove(class Concurrency::details::ExecutionResource near *)",54,54,6,6,14,14,123,123,24c315d1fbd54254bce32e5f65c92a368135bc08,24c315d1fbd54254bce32e5f65c92a368135bc08,6be5706078a274db36cc7460fb310eefa6a67f60,6be5706078a274db36cc7460fb310eefa6a67f60,jcnd jcnd goto push mov dec push mov mov mov mov mov mov mov mov cmp pop jnz cmp jnz xor jmp mov mov pop retn mov mov mov ldx seto sub setz setp sets stx mov mov add ldx mov mov mov add ldx mov mov mov add ldx mov mov mov mov add stx mov mov add ldx mov mov mov add ldx mov mov mov mov add stx mov mov add ldx mov mov setb seto sub,jcnd jcnd goto push mov dec push mov mov mov mov mov mov mov mov cmp pop jnz cmp jnz xor jmp mov mov pop retn mov mov mov ldx seto sub setz setp sets stx mov mov add ldx mov mov mov add ldx mov mov mov add ldx mov mov mov mov add stx mov mov add ldx mov mov mov add ldx mov mov mov mov add stx mov mov add ldx mov mov setb seto sub,both,same,,
4543776,sub_455520,sub_455520,19,19,1,1,0,0,33,33,e02f8e0b3efe8cb693e9287289f839c8e9991315,e02f8e0b3efe8cb693e9287289f839c8e9991315,41667f40f179848ad1291fc13916849577fb3918,41667f40f179848ad1291fc13916849577fb3918,push mov push push mov call pop retn mov mov mov add ldx nop push nop push mov mov add ldx mov mov nop nop mov mov call nop pop mov add icall,push mov push push mov call pop retn mov mov mov add ldx nop push nop push mov mov add ldx mov mov nop nop mov mov call nop pop mov add icall,both,same,,
4544032,sub_455620,sub_455620,10,10,1,1,0,0,21,21,02b56c8364e4c41704678af697c632dff681e331,02b56c8364e4c41704678af697c632dff681e331,525f2a32fa1265ab0490feb9ff4e7b29379871f0,525f2a32fa1265ab0490feb9ff4e7b29379871f0,push mov call retn nop push mov mov add ldx mov mov nop nop mov mov call nop pop mov icall,push mov call retn nop push mov mov add ldx mov mov nop nop mov mov call nop pop mov icall,both,same,,
